gene_name	length
Gm37882	196
Gm37018	3869
Gm37216	3478
Ighv1-25	345
Gm37019	2134
Trbv24	347
Gm37017	747
Gm21065	696
Gm37016	660
Gm37015	1521
Gm37943	3944
Gm19918	400
Gm37944	414
Gm37945	4367
9430034N14Rik	3785
Gm20926	696
Gm31123	666
Gm37946	347
Gm35070	621
Gm33366	3827
Gm37349	624
A730062M13Rik	1910
Gm37348	1789
E430014B02Rik	3156
Gm37347	3071
Zc3h11a	6031
Gm37346	1498
Gm37350	313
Gm38321	235
Gm38322	2300
Gm38319	1266
Gm38320	1281
Gm34727	529
4930456G14Rik	1330
Gm38323	210
Gm38324	411
Trbv22	291
Gm38318	1706
Gm37764	2150
Ighv1-40	345
Gm37766	2567
Gm37765	315
Gm37767	1834
A330074H02Rik	1039
Gm17244	3416
Gm37763	120
Gm37762	3561
Gm37900	3805
A930005N03Rik	1247
Gm38075	920
Gm38076	450
2900002M20Rik	330
Gm37898	174
4933417C20Rik	1874
Gm20690	355
Gm36468	615
Gm4430	1943
Gm37504	2374
Gm8860	445
Gm37548	3814
Gm37503	319
Gm37549	4065
Gm37506	143
Gm37505	461
Gm17968	784
Gm37681	727
Gm37682	522
Gm20910	696
Gm37685	2177
Gm37686	2309
Gm31326	1048
Gm37684	355
Gm8747	751
Gm37687	1498
E330011M16Rik	1794
Gm29950	237
Gm37121	2556
Ighv5-12-4	353
Gm8797	490
Gm37122	1567
Pcdhgb1	5776
Gm37124	1992
Gm37123	1171
Gm37305	4279
Gm2719	444
Gm37306	1233
Gm37307	2621
Gm37308	100
Gm37309	1639
Gm37310	2968
Gm37311	2024
Gm38273	2382
Gm7871	618
Gm38272	2400
Gm38271	1603
Gm38270	407
Gm38269	3298
Gm38268	193
Gm21845	696
Gm18186	1580
Gm36969	2809
Gm36970	1859
Gm37200	2172
Gm33163	614
Gm36968	315
Gm20236	4540
Gm36967	266
Gm30414	2596
Gm36966	413
Gm37903	2381
Gm38110	1551
Gm37905	341
Gm37904	312
Gm20925	696
Gm38109	181
Gm37902	1683
Gm38371	1498
Gm37901	514
Gm36307	953
Gm38123	2779
Pcdhgb8	4615
Gm38124	2581
A630035G10Rik	2562
Gm38119	755
Gm38120	4642
Gm38121	696
Gm38122	885
Pcdhgb6	4684
Gm38118	2222
Gm19214	1083
Gm37555	542
Pcdha5	5206
Gm37558	2983
Gm37557	139
Gm8022	904
Gm37556	468
Gm37559	832
Gm6074	451
Gm37664	3813
Gm37048	5578
Gm37049	1983
4833445I07Rik	1642
Gm18752	917
Gm37047	533
Gm9867	2647
Rncr4	2234
Gm37586	204
Ighv6-1	343
Gm38016	693
Gm37585	280
Gm32200	2385
Gm37584	1290
4930539M17Rik	846
Gm37582	1409
Gm37583	2487
Gm37392	516
Ighv15-1	276
Gm37391	2318
Gm37390	872
Gm37389	1568
Gm37388	429
Gm37386	72
Gm37393	3870
F830212C03Rik	2285
Gm37977	721
Gm37978	2915
Gm37303	1559
Gm37979	712
Gm37980	1910
Gm37981	535
Gm2238	3669
Gm37982	561
Gm37495	264
Gm37741	1256
Gm37743	376
Gm37742	3979
Pcdhga1	5366
Gm37744	1590
Gm37745	8163
Gm7341	926
Gm37746	198
AA914427	1166
Gm38291	259
Gm38292	3045
Gm8790	322
Gm38290	315
Gm38295	151
Gm8109	746
Gm38293	600
Gm38294	381
Gm31925	829
F830112A20Rik	3552
C130012C08Rik	3665
Gm38148	3012
Gm38147	1798
Gm38146	1293
Gm38150	452
Gm37560	1000
Gm10537	1698
Gm38149	339
Gm30948	4827
Gm37170	1934
Gm37148	716
Gm37168	1452
Gm37169	4161
Gm37147	1498
Gm18427	515
Fgfr3-ps	1137
Gm37171	1185
Gm37089	129
A330069K06Rik	917
Gm37091	2087
Gm37090	4105
Ighv5-13	290
Ighv5-11	371
Gm37088	406
Gm37087	3309
Gm37093	407
Gm37092	1518
Gm34716	621
Gm37646	111
Gm37645	3556
Gm19066	1078
Gm37643	1260
Gm37644	2270
Gm37641	239
Gm37642	1735
Gm9136	454
Gm37648	2563
Gm37328	640
Gm37329	2057
Gm37326	3071
Gm37327	29
Gm38139	704
Gm8515	576
Gm9874	1464
Gm37330	153
Gm37331	3375
Gm5852	1021
Gm38288	1320
Gm38289	597
Gm38286	3105
Gm38388	1430
Gm37248	3174
Gm38287	2051
Gm7270	1131
Gm37787	585
Gm37728	2292
Sprr2c-ps	301
Gm37729	1172
Gm37730	2211
Gm2077	319
Gm37731	2237
Gm37732	316
Gm37733	2962
Gm37727	819
Gm17970	685
Gm21907	696
Gm37160	1689
Gm37159	3605
Gm37158	5704
Gm37157	2168
Gm18547	811
Gm36527	3029
Gm37155	406
Gm37976	345
Gm38089	1514
Gm34767	1062
Lce1d	678
Gm38092	653
Pou5f1-rs3	774
Gm38090	1942
Gm38091	3871
Gm38087	265
Gm38088	241
Gm32180	615
Gm37519	2210
Gm37521	2045
Gm37520	2672
Ighv1-15	351
Pcdhac1	5419
Gm37647	3143
Gm7977	748
Gm37518	2603
2610105M22Rik	1153
Gm8146	1847
Gm36981	4485
Ighv5-8	337
Gm36982	1128
Gm30341	289
Gm2053	631
Gm36979	539
Gm36980	622
Gm36978	696
Gm37915	3261
Ighv4-2	362
Gm37914	2679
Gm37913	2544
Gm37918	120
Gm36983	1102
Gm37917	392
Gm37916	2435
Gm3351	505
Gm37277	1111
Gm37278	2872
Gm37275	30
3110080O07Rik	1021
Gm37274	1682
Gm5850	1206
1700034J04Rik	750
Gm37273	539
Gm31256	506
Ighv1-23	351
Gm38235	4952
Gm35048	2802
Gm5842	622
Gm38233	807
Scp2-ps1	499
Gm38234	421
Ighv3-2	349
Gm38232	411
Gm38231	347
Ighv1-44	352
Gm37804	547
Gm37803	711
Gm37802	2643
Gm5979	571
Gm34068	632
Gm37801	274
Gm19335	2069
Gm37800	995
BC037039	2205
Pcdha12	5335
Gm38229	696
Gm6677	441
Gm38357	2464
Gm38358	428
Gm38341	515
Gm38359	2225
Gm38356	408
Gm37403	3521
4933403L11Rik	1121
Gm37404	359
Gm21631	754
Gm37402	5000
Gm10531	2303
Gm36047	657
Gm37406	500
Gm42492	2915
Gm35108	699
Gm37995	1714
Pcdhga2	4689
Gm37994	409
Gm29771	1423
Gm37993	988
Olfr1409-ps1	252
Gm37996	367
Ighv1-1	291
1700051O22Rik	638
Gm37052	1831
Gm10723	6918
C230057A21Rik	3491
Gm37734	621
Gm37053	2087
Gm36888	2945
Tdpoz6	1021
Gm6350	1339
Gm38084	437
Gm37597	382
Gm38083	3498
Gm2147	639
Gm37595	1742
Gm7804	1339
Gm37593	3254
Gm38156	2260
Gm36928	694
Tdpoz2	1145
Gm38157	1698
Gm36929	166
C630004L07Rik	1275
Gm38158	339
Gm36927	1841
Gm6546	766
Gm37178	1539
Gm35134	923
Gm37237	315
Gm37238	2390
Gm37239	141
Gm37181	1727
Gm37179	823
Gm37180	2819
Gm37176	4051
Gm37177	417
Gm37756	942
Gm37755	2179
Gm37754	452
Gm37753	439
Gm37752	3309
Gm37751	1198
1700030I03Rik	942
Gm37581	988
Gm37757	210
Gm38301	543
Gm38302	2076
Gm38303	536
Gm38304	600
Gm10152	1344
Ighv1-27	340
Gm38305	223
Gm38306	237
Gm38307	1840
Gm29747	585
Gm15853	2517
Gm37929	493
Gm37930	1886
Gm37931	2866
Gm37932	1167
Gm5541	1113
4930540E01Rik	1146
Gm37933	981
Lsmem2	1653
Gm37341	371
Gm18300	1406
Gm37340	759
Gm38389	653
Gm37339	392
Gm37338	127
Gm33112	699
Gm29808	468
Gm37537	1738
Golt1a	1919
Gm37536	2491
Gm5845	796
Gm37535	2365
Gm37075	2166
Gm37533	545
Gm37534	5222
Gm20754	1553
Gm36996	250
Gm30686	621
6720464F23Rik	3496
Gm2272	582
Gm36993	2980
Gm36992	428
Gm36995	5727
Gm36994	492
Gm36991	648
Gm7019	369
Gm37131	1561
7530428D23Rik	975
Pcdha1	5353
Gm37132	2238
Gm17836	1302
Gm36948	3247
Gm38203	245
Gm37133	1922
Gm37134	628
Gm33973	534
1700008A23Rik	691
Gm34303	241
Gm38097	439
Gm37042	581
Gm42416	2856
Gm38096	2389
Gm18491	1594
Gm37616	322
Gm32181	1495
1700063I16Rik	611
Gm38246	1511
Gm37617	159
Gm37247	730
Gm38245	2621
Gm21440	1344
Gm9910	1550
Gm38184	113
Gm17966	594
Pcdhga7	5217
Gm37696	3349
Gm37252	1499
Gm37697	1844
Strit1	243
5930409G06Rik	1544
4930433J02Rik	1386
Gm37698	463
1700016D08Rik	368
Gm37999	1809
Gm20162	871
Gm38000	1215
Gm38001	3761
Gm10657	1031
Gm30858	615
Gm37997	267
Gm37998	166
Gm10730	2723
Gm37412	4321
Gm37411	2282
Gm37410	3039
Gm37409	1626
Gm37407	1316
Gm18984	1124
Gm6558	2117
Gm38373	288
Gm7412	605
9330121J05Rik	3009
1700023G09Rik	1460
Gm38390	1065
Gm38374	2033
Gm38376	2253
Gm38375	2227
Gm38372	4028
Gm30725	1419
Gm5285	666
Gm37430	196
Gm34780	949
Gm37433	678
Gm37431	111
Gm37432	341
Gm37428	137
Gm37429	1799
1110025M09Rik	855
Gm29730	1396
9430087J23Rik	1152
2210017I01Rik	822
Gm37263	2169
Gm37262	1818
Gm18900	584
Gm37261	1101
Gm31571	922
A730089K16Rik	2427
Gm37839	492
2610300A13Rik	503
Gm4430	1041
Gm18493	1612
Gm37835	361
Gm37836	175
Gm37837	604
Gm37838	312
Olfr289-ps1	369
Gm37834	3035
Gm37668	1944
Gm37667	752
Gm34768	565
Gm37669	820
Gm10048	3787
1700012J22Rik	830
Gm37666	866
Gm37665	149
Gm37670	229
Gm17895	874
Gm38217	910
Gm38218	4689
Ighv1-35	351
Gm37337	993
Gm38215	2233
Gm38216	1214
Gm38220	1447
Gm38221	365
Gm38070	6480
Gm38069	2144
2810405F15Rik	932
8030445P17Rik	2741
Gm35067	647
Gm38068	540
Pcdhga5	4664
Gm29741	421
Gm38067	1911
C630004M23Rik	1682
Gm37114	1804
Gm37115	2849
Gm18426	973
Gm37116	147
Gm37117	589
Gm38188	856
9330162B11Rik	2212
Gm37113	1157
Gm10417	3522
Gm37833	3256
Gm38325	1377
Gm38053	160
Pcdhgb4	5812
5830405F06Rik	2347
Gm38326	686
Gm18445	774
Gm37840	1498
Gm37353	313
Gm38365	2993
Gm38364	179
Gm37352	2181
A430034D21Rik	1802
Gm37355	606
Gm37354	2384
Gm19777	358
Gm4856	1091
Gm37356	1613
Gm17952	747
Gm18150	645
Gm33191	699
Gm37020	992
Gm38205	258
Gm412	948
Gm37021	663
4930442P19Rik	1240
Gm37022	2254
Gm37947	894
Gm37195	3018
Gm37948	2169
Gm34882	974
Gm37949	2091
Gm30045	1495
1700018A14Rik	711
Gm37950	364
Gm37951	3032
Gm37359	526
Gm38366	1934
Gm38391	4069
Gm3081	3025
Gm37357	3123
Gm37358	479
Gm37361	132
Gm5694	641
Gm37242	2085
Gm38060	464
Gm38329	427
Gm38328	317
3110062G12Rik	1419
Gm38061	365
Gm38331	2671
Gm38330	959
Gm38327	1755
Gm21791	696
Gm31406	671
Gm19024	1319
Gm37769	2369
Gm37770	772
Gm29678	1134
Gm37706	2765
Gm37707	325
Gm37768	887
Gm37207	296
Gm37206	3069
Gm37209	1276
Gstp-ps	631
Gm37203	385
Gm37202	361
Gm37205	2736
Gm37204	3961
Gm37201	523
Gm32569	823
Gm30705	1495
Gm34294	4263
2900037B21Rik	337
Gm36261	537
Gm9227	566
Gm38185	694
Ighv1-8	293
Gm38186	449
2900042K21Rik	653
Gm37622	285
Gm37621	5531
Gm37620	501
Gm37991	696
Gm38204	619
Pcdhga4	4727
Gm37624	219
Gm37623	803
Gm37072	837
Gm37130	621
Gm38180	395
Gm37074	1843
Gm37073	1222
Gm6321	1090
Gm30598	615
A730004F24Rik	1748
Gm38019	380
4930503O07Rik	578
Gm37529	4321
Gm37530	4932
A830029E22Rik	1194
Gm37531	5415
Gm38020	4676
Gm17877	814
Gm38018	540
Gm6555	789
Gm10728	1831
Gm37290	339
Gm42568	1841
Gm37291	533
4930518J20Rik	1478
6820402A03Rik	2654
Pcdha6	5367
Gm33222	761
Nras-ps2	178
D030062O11Rik	2806
Tstd1	867
Gm37659	111
Gm2136	2577
Gm20857	657
4933431K14Rik	1352
Gm19430	2137
Gm38038	259
Gm35299	421
Gm38039	443
Gm37094	4540
2700078F05Rik	3244
Gm37095	205
Gm37096	2064
Gm7103	1852
Gm30074	2541
Gm37097	336
Gm37099	3451
Gm37098	244
Gm38316	469
Gm17530	472
Gm38315	2437
Gm6162	2930
Gm37651	1494
Gm38317	343
Gm37650	248
Gm7142	586
Gm37652	2095
Gm37653	3578
Gm38242	430
Gm38241	898
Gm38240	2487
Gm38238	346
Gm38237	376
1700001G17Rik	889
Gm38236	3229
Gm38243	1567
Pcdhgb5	6733
Gm37283	1571
Gm36467	622
Gm6934	1905
Gm37284	539
Gm37805	1094
Gm37285	1139
Gm37286	1499
Gm37287	695
Btf3-ps12	334
Gm8009	436
Gm37859	2173
Gm37861	2869
Gm37860	1034
Gm18382	582
Gm37857	1199
Gm38392	1524
Gm37858	1231
Gm37856	999
Gm7343	1061
Pcdha9	5341
Gm36934	306
Gm36933	3071
Gm34217	356
Gm36932	929
Gm36997	707
2900035J10Rik	532
Gm36930	2376
Gm36931	4801
Gm37524	1692
Gm37523	412
Gm37656	397
Gm37522	2884
Gm37526	619
Gm35025	1126
Gm37525	2871
Gm37657	2169
Gm37527	3547
Gm10129	1316
Ighv1-17	350
Gm38095	1402
Gm3745	421
Pcdhga6	4733
4930590H14Rik	551
Gm37990	696
Gm38094	2978
Gm18964	563
Gm2229	710
Gm38093	710
Pcdha8	5338
Spin3-ps	770
Gm21660	696
Gm37064	2231
Gm37062	701
Gm37063	3520
Trbv6	276
Gm37060	2397
Gm37061	3243
Gm38005	2745
Gm38004	357
Gm33954	1500
Gm31422	1495
Gm38007	313
Gm19194	3774
Gm38006	697
Gm6680	950
Gm38009	3341
Gm38008	518
D430013B06Rik	1872
6030460B20Rik	1058
Gm7899	1897
Gm38177	1040
Gm38178	2471
Gm32950	232
2610001A08Rik	867
Gm38174	1494
Gm37609	678
Gm37608	1880
Gm37611	2028
Gm49885	620
Gm37613	3580
Gm37612	582
Gm37614	210
Gm37607	2623
1700040K01Rik	438
Gm37807	190
Gm37808	442
Gm31266	656
4933436E23Rik	1111
Gm19026	4530
Gm37809	931
Gm20056	519
Gm17934	422
Gm37806	6387
Gm3933	439
Gm37606	3116
Gm18658	270
Gm37250	2388
Gm2474	559
Gm37249	2869
Gm37604	1272
Gm37603	219
Gm37418	274
Gm10764	2335
Olfr1566-ps1	454
Gm37415	2183
Gm37416	318
9630010A21Rik	2703
Gm37420	2912
Gm38362	2064
Gm38361	458
Gm38363	622
Ighv1-38	349
Gm38360	454
Ighv10-2	298
Gm17806	383
Gm21358	1659
Gm8197	1115
Gm37009	361
Gm10748	2379
Gm37452	1160
Gm37010	1704
Gm37005	1164
Gm37006	2674
Gm37007	319
Gm37008	319
Gm37011	2935
Gm28724	295
Gm37941	2309
Gm31572	615
Ighv5-18	326
Gm37129	315
Gm37942	628
Gm37128	232
Pcdhga8	4730
Gm30238	2603
Gm37940	3251
Gm37500	1443
Gm37499	3478
Gm37501	691
Rps2-ps2	881
Gm37497	798
Gm34379	290
Tigd5	4801
Gm37498	4002
Gm37502	356
Gm31511	657
Gm38074	145
Gm33819	1221
Gm18403	529
Gm38073	3665
Ighv1-6	293
Gm38071	3378
Gm38072	2162
Ighv12-1	329
Gm21366	923
Gm37897	3561
Gm5841	2177
Gm6123	1069
Gm37896	2791
Gm37895	4550
B230112G18Rik	851
Gm37894	2599
Gm9932	2116
Gm37893	2437
Gm37892	437
Gm36961	132
Gm36962	1761
Gm36963	2324
Gm36964	198
Ighv5-3	322
AY702102	1173
Gm36965	394
Gm37186	2861
Gm36960	2035
Ighv3-4	353
Gm38227	1602
Gm34732	445
Gm37344	1498
Rpl26-ps3	435
Gm38228	1293
Gm37345	3138
4930594C11Rik	2755
Gm38226	521
Gm8939	964
Gm37269	1891
Gm37268	2614
Gm29718	477
Gm37721	1498
Gm37270	330
Gm37118	406
Gm10766	606
Gm8023	903
Gm37720	1241
Gm37119	389
Gm36388	1675
Gm38213	173
Gm30932	274
Gm8407	427
Gm30173	1128
Gm37120	5959
Gm38214	988
2610509F24Rik	838
Gm21890	696
Gm37678	1146
Gm37679	1192
Gm37466	652
BC055308	2538
Gm37676	507
Gm37677	7634
Gm37071	1498
4930474B08Rik	837
Gm20305	177
Gm37450	170
Gm37449	270
Gm37451	2167
Gm20045	5577
Gm37447	2928
Gm37446	4136
Gm5539	966
Gm37448	697
Ighv5-21	295
Ighv8-3	295
Gm38031	3015
Gm38029	2090
Gm38030	475
Gm38028	2169
5730488B01Rik	2311
4833421G17Rik	844
Gm38027	235
Gm38025	2308
Gm38026	3880
Gm38335	1789
Gm38334	313
Gm38336	2549
4930565D16Rik	1112
Gm38333	604
Gm38332	147
Gm38337	599
Gm37366	2297
Gm32391	540
Gm37364	3920
Gm37365	409
4930562F17Rik	960
Gm10745	1523
Gm37362	634
Gm37363	2233
4833412K13Rik	1479
Gm37215	1259
Gm36536	959
Gm37214	916
Gm37213	586
Gm33571	657
E330040D14Rik	1374
Gm37212	3650
Gm37211	3433
Gm5851	1204
Gm37210	2004
5330406M23Rik	2094
Gm17771	1147
Gm20833	696
Gm37773	2120
2900092N22Rik	1409
Gm37774	245
Gm37775	2313
Gm37776	2497
Gm37771	265
Gm37772	1394
Gm37563	1513
Gm37562	4328
Gm37564	330
Gm6525	1029
Gm37566	4355
Gm37565	491
Gm37567	2279
Gm37561	368
Gm38127	468
Gm38128	3250
Gm38125	3438
Gm38126	4003
Gm38131	430
Gm38132	1124
Gm38130	1761
Gm9124	1092
Gm37954	2071
Gm37953	1884
Gm37952	1497
Pcdhgb7	4713
Gm37956	2010
Gm37197	401
Gm37955	212
Gm37196	906
Gm37199	4065
Gm37198	2110
Gm36866	657
Gm37028	107
4930448I06Rik	546
Gm37029	239
Gm37025	829
5430433H01Rik	542
Gm37026	535
Gm37027	256
Gm37023	2426
Gm37024	868
Gm38279	1131
Gm38278	1365
Gm7115	948
Gm29739	529
Gm38276	1343
Gm21427	696
1700039M15Rik	1120
Gm38277	1367
Gm38275	1532
Gm38274	148
Gm37317	1024
A930014E01Rik	330
A330015K06Rik	6190
Gm37314	2685
Gm37315	3479
Gm20356	2477
Gm37313	290
AA619741	646
Gm37312	685
Gm37880	3257
Gm37881	421
Gm32496	702
Gm9517	874
Gm37877	2709
Gm37878	387
Gm10848	1811
Gm37879	1995
Gm37876	1591
Gm30292	3000
Gm37295	109
Gm37294	494
Gm37293	295
Gm37292	758
Gm37297	2384
Ighv8-1	291
Gm37296	2922
Gm20743	4171
Gm37298	3868
Gm37484	2523
Gm37485	2953
Gm37482	2791
Gm37483	1484
Gm37488	3374
Gm37486	405
Gm20928	696
Ighv6-2	295
Gm36951	2687
Gm36950	1499
Gm36952	3625
4921511E07Rik	827
Gm2328	535
Gm36953	268
Gm36955	1661
Gm36954	363
Gm36949	2327
Gm37140	1684
Gm6140	966
Gm37141	422
Gm18433	197
D130019J16Rik	2158
Gm30175	615
Gm37142	3110
Pcdha2	5361
Gm37138	2089
Gm44573	2370
Ighv10-4	299
Gm38105	2621
Gm38104	1895
Gm38103	864
Gm38102	2006
Gm38101	3557
Gm38100	1799
Gm38099	3170
Gm20089	2084
Gm37619	724
Gm19057	1197
Gm38248	5783
Gm38249	2321
Gm38247	433
A030012G06Rik	1880
Gm38250	1108
Gm7430	1144
Gm37702	1872
Gm18296	783
Gm37259	849
Gm37703	1784
Gm37701	1100
Gm37700	965
Ighv1-51	354
Gm2429	586
Gm9916	1228
Gm37970	1732
Gm8850	588
Gm21362	928
1700054O19Rik	868
Gm37818	3169
Gm18692	511
Gm37819	1065
Gm37820	2147
Gm37821	1843
Gm37822	1109
Gm10472	2102
Gm30737	923
Gm37253	562
Gm33354	906
B230377A18Rik	1364
Gm37632	1142
Trbv9	290
4930420N18Rik	676
Gm37399	416
4930535G08Rik	425
Gm8101	478
Gm37398	1466
Gm37397	2842
Gm37396	1495
Gm32250	322
Gm37395	697
Gm37401	347
Gm37400	3605
Gm37984	3733
Gm37985	74456
Gm37986	383
Ighd	1900
Gm36638	2169
Rpl13-ps4	628
Gm37987	825
Gm37988	825
Gm9134	551
Gm37989	803
4930578I07Rik	1372
Gm37051	2943
Gm7292	2527
Gm18428	791
Gm37693	234
4930517L18Rik	482
Gm7470	2095
Gm37050	466
Gm35955	696
Gm18433	196
Gm37591	650
Gm37592	373
Gm37590	603
Gm34023	217
5330439B14Rik	1392
Gm37589	3994
4930533L02Rik	1160
Gm33533	1633
Gm37587	2917
Gm37588	2496
Gm36858	2391
Gm9442	319
Gm38154	340
Gm38153	472
2900018N21Rik	1580
Gm38155	2763
Gm21768	696
Gm38152	3566
Gm38151	289
Gm18036	272
Pcdha4	5768
Gm37174	3058
Trbv27	277
Gm37172	615
Gm37173	1002
Gm20172	1551
Gm37175	587
Gm37538	2168
Gm31186	696
Gm17781	649
Gm37747	4003
9430062P05Rik	3345
Gm18529	1257
Gm8869	947
Gm37748	1140
Gm20807	1336
Gm37750	129
Gm37749	1899
Gm38298	118
Gm37891	1326
Gm38297	1057
A530064N14Rik	1492
Gm8823	433
Gm37867	1059
Gm37866	696
Gm38299	3789
Ighv5-10	252
Gm38300	1870
Rps2-ps11	868
Gm37461	3704
Gm37460	2249
Gm37459	3365
Gm10862	3350
Gm37458	410
Gm37457	2433
Gm37456	5837
Gm37455	529
Gm37454	1498
Gm38041	661
A130071D04Rik	5864
Gm38042	5208
Gm38043	5141
Gm38044	487
Gm6197	454
Gm38045	199
Gm38046	550
Gm38040	225
Gm9924	2311
Wdr49	5513
Gm36975	1828
Gm36976	1110
Gm36974	1071
Gm36972	676
Gm36973	259
Gm36971	378
Gm5846	1414
Gm4081	1838
Gm37910	217
Gm37912	3076
Gm37911	1545
Gm37907	846
Gm37906	3035
Gm37909	2159
Gm37908	470
Pcdha7	5337
Ighv5-19	297
Ighv1-60	405
Gm37318	695
Gm37319	636
Gm37320	4953
Gm37321	1872
Trbv28	264
Gm37322	337
Gm37323	2773
Gm37324	4504
Gm38285	922
Gm38284	4539
Gm38283	695
Gm10253	940
Gm38282	695
Gm38281	315
Gm34240	1936
Gm38280	158
Gm9131	1089
C130089K02Rik	6960
Gm10522	1163
Gm37688	465
Gm36401	2028
5730408A14Rik	1824
Gm38077	3245
Gm37690	1497
Pcdhga3	4720
Gm37689	275
Gm37691	2573
Gm37692	232
Gm38244	2586
Gm37125	1559
Gm7182	732
Gm37126	883
Gm7003	312
Gm31260	696
Gm37127	3036
Mif-ps1	339
Gm38080	268
Gm37928	4131
Gm38081	1645
Gm38078	392
4930470B04Rik	1926
4933409D19Rik	1557
2010103J01Rik	388
Gm38082	6882
Gm37514	2753
Gm37513	2268
Gm37511	294
Gm37517	1289
Gm6300	1498
Gm37516	1954
Gm37515	3817
Gm37510	4762
Gm37509	3169
4933436F18Rik	802
Gm37032	2975
4930402C01Rik	663
Gm37553	1602
Gm37031	2530
Gm7449	663
Gm37030	295
Gm37033	7350
Gm17967	647
Gm37960	1897
Gm37962	2034
Gm37961	299
Gm37254	3901
Gm37957	2303
Gm37959	2897
Gm37958	430
Gm37964	4905
Gm37963	613
Gm38010	2784
Gm20750	3515
Gm38012	3029
Gm38011	279
Gm36728	665
Gm31748	1497
Gm38014	2612
Gm38013	1499
Gm38015	188
Gm37467	1499
Gm37066	2061
Gm30340	2198
Gm37798	2169
Gm37065	2117
Gm37799	547
Gm37069	4142
Gm37067	1628
Gm37068	640
Gm37070	460
2900092O11Rik	755
E230020A03Rik	2386
Ighv1-14	402
A030005K14Rik	1093
Gm19058	598
Gm38370	1499
Gm38369	693
Gm38368	1335
Gm18299	636
2610034O05Rik	855
Gm37425	432
Gm37112	2168
A430027C01Rik	1644
Gm37426	2470
Gm37421	132
Gm37422	4718
Gm37423	3342
Gm37424	561
Gm37427	906
Gm20851	696
Gm19030	552
Gm35801	479
4932431L22Rik	3140
4932442E05Rik	2717
Gm33051	274
Rhbg	1937
Gm30312	696
Gm37256	566
Gm37255	3060
Gm37830	837
Gm37831	1787
Ighv8-8	358
Gm37829	2213
Gm37827	1542
Gm37828	432
Gm37825	904
Gm37826	322
Gm37824	3236
Gm9121	1071
Gm37662	667
Gm37661	1550
Gm18698	668
BC002189	598
Gm10513	6468
Gm37660	1732
Gm21736	693
Gm37663	2299
Gm38207	3505
Gm38208	114
Gm38209	2169
Trbv25	273
Gm38210	809
Gm38211	7217
Gm18717	1241
Gm38212	2756
Gm10305	2475
Gm21661	696
Gm38063	342
Gm38064	444
Gm33142	867
Gm38065	3492
Gm38066	1634
Gm31373	737
Gm38062	1856
Gm9700	1617
Gm20770	694
Gm32340	259
Gm19552	2833
Gm37111	634
Gm5837	1369
Gm10555	1791
Gm37110	1628
Gm30353	622
Gm36345	1495
Gm37736	2802
Gm37737	1638
Gm37738	4716
Gm7445	340
Gm37739	1505
Gm37740	621
A430027H14Rik	1467
Gm37735	1406
Gm33994	2414
Gm34015	451
Gm18843	719
Gm37165	1463
Gm29813	447
Gm37164	637
Gm37163	1690
Gm9884	1222
Gm18407	790
Gm37162	551
Gm37161	2697
Gm37336	1080
Gm34073	212
Gm38159	621
Gm37335	447
Gm37333	2251
Gm37334	2938
1700045I11Rik	493
Gm37332	2844
Gm43314	2231
Rbakdn	636
Gm6077	499
Gm43731	666
Gm43739	307
Igkv5-40-1	359
Gm18660	629
Gm42686	4108
Gm23786	119
1700016B01Rik	270
Gm43035	517
Gm3527	460
Gm43114	343
Ighv8-15	294
Gm6602	1927
E030032P16Rik	2931
Gm43858	1778
Gm43022	4268
Gm43857	3079
Gm43142	361
Gm43589	1523
Igkv13-57-2	336
9330178D15Rik	3451
Gm4610	905
Gm5983	770
Gm43192	637
Gm36520	400
Gm43118	775
Gm8115	736
Gm42767	632
Gm43041	2630
Gm17977	574
Mir7227	59
Gm43209	1588
Gm43255	1437
Gm43054	884
Gm43010	2878
Fbxw23	1511
Gm42886	466
Gm42836	728
Igkv9-119	353
F830115B05Rik	1894
Gm6641	1315
Gm8929	1132
5830437K03Rik	1379
Gm42620	630
Gm42497	1958
Mir380	61
Gm42701	1657
Rpl18a-ps3	171
4921511C10Rik	1463
4921539H07Rik	4325
Gm43161	1688
Gm43666	2989
Gm5034	634
Gm43145	628
Gm42721	1523
Ighv1-65	349
Gm42593	377
Gm19080	550
B230334C09Rik	8927
Gm30214	1383
Dmrt1i	820
Gm29745	687
Gm42779	406
Gm42915	323
Gm42922	2078
Gm43409	2162
Gm31651	560
Igkv13-76	347
Gm567	469
Gm42449	2258
Gm8704	435
Fbxw27	1868
Gm43804	456
Gm6069	463
Gm43356	609
Mir1839	73
Gm42678	2221
Trav7-1	337
Gm43185	2775
Gm42541	2249
Gm6394	477
Gm43478	292
Gm42448	2644
Gm42675	4035
Mir3535	147
Trav13n-1	331
Trgj3	60
Gm43774	878
Gm42909	3619
Gm42421	719
Gm42461	1150
Gm43239	201
Gm42424	376
4930568A13Rik	1061
Gm42939	2205
Gm42623	379
Gm43290	1557
Gm9207	1115
Gm8862	1346
Gm2314	586
Gm30484	449
Gm9173	400
Gm43485	1710
Gm42570	292
Gm43712	291
Trav22	346
Gm21168	1096
Gm43109	753
Gm43814	413
Gm43317	2544
Gm30275	701
Gm43619	914
Gm43601	945
Gm42768	2897
Gm43267	1796
Gm3203	2389
Idi1-ps2	681
Gm43366	2655
Gm4961	2249
Vmn2r-ps24	858
Gm38411	941
Gm9369	733
Gm43062	1319
