gene_name	day_7_rightvsday_7_left_log2FoldChange	day_7_rightvsday_7_left_padj	day_7_rightvsday_7_naive_log2FoldChange	day_7_rightvsday_7_naive_padj	ID
Cyp2a21-ps	NA	NA	NA	NA	ENSMUSG00000108487
Gm44979	NA	NA	NA	NA	ENSMUSG00000108488
Gm45025	-0.0693299383048041	NA	0.112764981280239	0.892215724239925	ENSMUSG00000108489
1700110I07Rik	-0.197406332466055	NA	-0.341822885481485	NA	ENSMUSG00000108490
Gm44523	0	NA	-0.00659034071712683	NA	ENSMUSG00000108491
Rpl18a-ps4	NA	NA	NA	NA	ENSMUSG00000108492
Gm45715	0.245967125345182	NA	0.0884673117331834	0.900055703628018	ENSMUSG00000108493
Gm44768	0	NA	0	NA	ENSMUSG00000108496
Gm44738	0.0522200992353978	NA	0.0314280615753198	NA	ENSMUSG00000108497
Gm45026	0	NA	-0.00821117563425045	NA	ENSMUSG00000108498
Gm9240	NA	NA	NA	NA	ENSMUSG00000108502
Gm20949	-0.289250534289557	NA	-0.324989263934844	NA	ENSMUSG00000108503
Gm4265	-0.0241970931243228	NA	-0.0423923434761077	NA	ENSMUSG00000108504
1700095K22Rik	0	NA	-0.111741251865449	NA	ENSMUSG00000108505
Gm44705	-0.203747337267945	NA	-0.0593905400097348	NA	ENSMUSG00000108506
Gm44978	NA	NA	NA	NA	ENSMUSG00000108508
Gm44780	0.0194419786225356	NA	0.0263278337607593	NA	ENSMUSG00000108509
Gm45192	NA	NA	NA	NA	ENSMUSG00000108510
Gm44987	NA	NA	NA	NA	ENSMUSG00000108511
Gm7238	0.0022429681217688	NA	0.0372503178394031	NA	ENSMUSG00000108512
Gm30075	0.0511165553557672	NA	0.0585053174232154	NA	ENSMUSG00000108513
Olfr717-ps1	NA	NA	NA	NA	ENSMUSG00000108515
Gm44602	0.0210176081441871	NA	0.0225702411613868	NA	ENSMUSG00000108516
Gm45125	NA	NA	NA	NA	ENSMUSG00000108517
Gm5587	0.133167105595474	NA	0.0202516978635776	NA	ENSMUSG00000108518
Gm44684	-0.0626555862097554	0.945803850182063	-0.504998991585896	0.133350390778169	ENSMUSG00000108520
4933430L12Rik	0.14502947606164	NA	0.0548446578491855	NA	ENSMUSG00000108523
Gm44876	0.0716242303131554	NA	0.0119269714140548	0.978051905817108	ENSMUSG00000108524
Gm7443	-0.0384387934373337	NA	-0.0331261109312547	NA	ENSMUSG00000108525
Gm45173	NA	NA	NA	NA	ENSMUSG00000108527
Gm8319	0.165665693002345	NA	-0.256314551718472	NA	ENSMUSG00000108528
Gm29759	NA	NA	NA	NA	ENSMUSG00000108529
4930429H19Rik	0.513551472609246	NA	0.449335302478531	0.329212849247284	ENSMUSG00000108530
Gm39091	0.108373111184278	NA	0.118372151046198	NA	ENSMUSG00000108531
Gm32647	0.0811357565780444	0.866427975538247	-0.559424237746506	0.242988172162255	ENSMUSG00000108532
Olfr1360	NA	NA	NA	NA	ENSMUSG00000108534
Gm45071	0	NA	-0.00821117563425044	NA	ENSMUSG00000108535
Olfr184-ps1	NA	NA	NA	NA	ENSMUSG00000108537
Gm45197	NA	NA	NA	NA	ENSMUSG00000108538
Klk1b12-ps	NA	NA	NA	NA	ENSMUSG00000108539
Gm4768	NA	NA	NA	NA	ENSMUSG00000108540
Gm44795	NA	NA	NA	NA	ENSMUSG00000108541
Cyp2b26-ps	NA	NA	NA	NA	ENSMUSG00000108544
Gm44613	-0.169104280044087	NA	-0.343055206877436	0.485368666109946	ENSMUSG00000108545
Gm44662	0.228951631645856	NA	0.113301204989932	NA	ENSMUSG00000108546
Gm45186	-0.10299860307217	NA	-0.192068918479423	0.613397082109366	ENSMUSG00000108547
Gm44736	0	NA	-0.018208511786911	NA	ENSMUSG00000108550
Gm20274	-0.314775297800174	0.581268270469312	-0.416185828274445	0.279154154976621	ENSMUSG00000108551
Gm45227	NA	NA	NA	NA	ENSMUSG00000108552
Gm38569	0	NA	-0.119320533664798	NA	ENSMUSG00000108553
Gm44824	0.0206260094567971	NA	0.024859441594608	NA	ENSMUSG00000108554
Gm17987	NA	NA	NA	NA	ENSMUSG00000108556
Psg-ps1	NA	NA	NA	NA	ENSMUSG00000108558
Gm44782	0	NA	-0.0043805988026384	NA	ENSMUSG00000108559
Gm45219	-0.00999712341770046	NA	0	NA	ENSMUSG00000108561
Gm44519	NA	NA	NA	NA	ENSMUSG00000108562
Gm44686	-0.393910695465778	0.212915072503115	-0.590076942018942	0.00663785981568214	ENSMUSG00000108563
Olfr189-ps1	NA	NA	NA	NA	ENSMUSG00000108565
Gm45031	0.0225186442836016	NA	0.0149253403251517	NA	ENSMUSG00000108566
Gm44513	0.00322264161504995	NA	0.0259533035130947	NA	ENSMUSG00000108567
Olfr277-ps1	NA	NA	NA	NA	ENSMUSG00000108568
Gm7726	NA	NA	NA	NA	ENSMUSG00000108570
Gm6855	-0.131424447448171	0.890683486467681	-0.605610285055217	0.146544561941044	ENSMUSG00000108571
Gm35665	-0.209629522478302	NA	-0.183128630712629	NA	ENSMUSG00000108575
Gm44778	NA	NA	NA	NA	ENSMUSG00000108576
Gm17811	NA	NA	NA	NA	ENSMUSG00000108577
Gm45700	-0.00943618060686776	NA	0.0848666590285957	NA	ENSMUSG00000108578
Gm29918	-0.0478829859804408	NA	-0.00666741481168749	NA	ENSMUSG00000108579
Gm39094	-0.0118394374525338	NA	-0.0199102089858078	NA	ENSMUSG00000108580
Gm18973	0.0233045707010238	NA	-0.0207648284276677	NA	ENSMUSG00000108582
Gm44854	-0.0323397861627414	NA	0.0979082159541554	NA	ENSMUSG00000108583
Gm45216	-0.246254341606599	NA	-0.0453107187522732	NA	ENSMUSG00000108584
Gm44976	0.0622094313836586	NA	-0.0969648147758722	NA	ENSMUSG00000108586
1810049I09Rik	NA	NA	NA	NA	ENSMUSG00000108587
Gm45225	NA	NA	NA	NA	ENSMUSG00000108589
Gm44962	NA	NA	NA	NA	ENSMUSG00000108590
Gm38973	-0.458546979076499	0.373114302844158	-0.53469533198736	0.189543801668551	ENSMUSG00000108592
Gm44581	-0.246144050963203	NA	-0.494230818953672	0.296487485050698	ENSMUSG00000108593
Gm49368	-0.84435982103852	0.0171770971453576	-0.752437223504616	0.00935135304388807	ENSMUSG00000108596
Gm44665	NA	NA	NA	NA	ENSMUSG00000108598
Gm32884	-0.622290342784208	NA	-0.493900652534017	0.207640046532599	ENSMUSG00000108600
Klk1b10-ps	NA	NA	NA	NA	ENSMUSG00000108602
5330411O13Rik	0.0222871657304978	NA	-0.110789332972703	0.833160901507101	ENSMUSG00000108603
Gm44850	-0.721572348806557	0.0290404706233995	-0.554024714218035	0.0459062080466806	ENSMUSG00000108604
Olfr396-ps1	NA	NA	NA	NA	ENSMUSG00000108605
Cyp2b27-ps	NA	NA	NA	NA	ENSMUSG00000108606
Gm44646	-0.0344419212151695	NA	-0.0875988730616062	NA	ENSMUSG00000108607
Gm6916	0.397012277579223	NA	0.0377470805554379	NA	ENSMUSG00000108608
Gm7424	0.0210176081441871	NA	0.0225702411613868	NA	ENSMUSG00000108609
Gm29725	0	NA	0	NA	ENSMUSG00000108610
Gm44879	NA	NA	NA	NA	ENSMUSG00000108611
Gm44634	NA	NA	NA	NA	ENSMUSG00000108612
Gm36694	-0.127266580515839	NA	-0.382261975441004	NA	ENSMUSG00000108613
Gm4973	0.0201962920699838	NA	0.0244155051780974	NA	ENSMUSG00000108615
Gm35040	-0.109932922537246	0.906082351190244	-0.466280685009369	0.265946873573697	ENSMUSG00000108616
Gm31749	-0.151633532617329	0.832781255629411	-0.259023064956912	0.544055168701944	ENSMUSG00000108617
Gm44839	NA	NA	NA	NA	ENSMUSG00000108619
Gm20670	-0.0540517389262835	NA	0.125304471834259	NA	ENSMUSG00000108620
Gm33989	0.0512959725904827	0.917897749093773	0.0934082460401588	0.777410522178101	ENSMUSG00000108621
Gm36864	-0.00557352917713597	NA	-0.351793632374865	NA	ENSMUSG00000108622
Gm45092	NA	NA	NA	NA	ENSMUSG00000108623
Gm45091	0.262752774531182	NA	-0.0825362279675191	0.962910473421527	ENSMUSG00000108624
Gm40457	-0.0061045594696788	NA	-0.132764342763763	NA	ENSMUSG00000108626
Gm45079	NA	NA	NA	NA	ENSMUSG00000108627
Gm5037	NA	NA	NA	NA	ENSMUSG00000108628
Gm44720	NA	NA	NA	NA	ENSMUSG00000108629
Gm38534	0.28284796104425	NA	-0.228305793156284	0.696931011232233	ENSMUSG00000108634
Gm44633	-0.293921590285236	NA	-0.455939992320439	NA	ENSMUSG00000108635
Gm44650	NA	NA	NA	NA	ENSMUSG00000108636
Gm4290	NA	NA	NA	NA	ENSMUSG00000108637
Gm45150	NA	NA	NA	NA	ENSMUSG00000108638
AC124542.1	NA	NA	NA	NA	ENSMUSG00000108639
Gm44807	NA	NA	NA	NA	ENSMUSG00000108641
Gm44903	NA	NA	NA	NA	ENSMUSG00000108642
Gm44920	-0.00625236518579588	NA	0.0953223462424648	0.945709362479659	ENSMUSG00000108644
Olfr162-ps1	0	NA	0	NA	ENSMUSG00000108646
Gm17984	NA	NA	NA	NA	ENSMUSG00000108647
Gm44674	-0.322712417007033	NA	-0.628655135884459	0.101000686792407	ENSMUSG00000108648
Gm44855	-0.0300570759950845	NA	0	NA	ENSMUSG00000108649
Gm44867	-0.0625179979509221	NA	-0.151284024699118	NA	ENSMUSG00000108650
Klk1b2-ps	NA	NA	NA	NA	ENSMUSG00000108651
0610006L08Rik	0	NA	-0.00821117563425044	NA	ENSMUSG00000108652
Gm9519	NA	NA	NA	NA	ENSMUSG00000108654
Gm44949	-0.542696835248641	0.173088668049172	-0.758523094454159	0.0072149632061761	ENSMUSG00000108655
Gm35611	0.042968153883749	NA	-0.110001402899083	NA	ENSMUSG00000108657
Gm34121	-0.156472199335564	0.815498028702715	-0.361183600440333	0.350097652527181	ENSMUSG00000108659
Gm21284	-0.244368260432931	0.6933577637398	0.0203107708837974	0.970842286156854	ENSMUSG00000108660
Olfr188-ps1	-0.438995380279283	0.407013686865622	-0.409811963191026	0.31092456514006	ENSMUSG00000108662
Gm33080	NA	NA	NA	NA	ENSMUSG00000108663
Gm44538	NA	NA	NA	NA	ENSMUSG00000108666
Gm45013	-0.0213998048437049	NA	-0.019467713763487	NA	ENSMUSG00000108667
Gm32816	0.0304668213734824	NA	-0.153436171203448	NA	ENSMUSG00000108668
4930441H08Rik	0	NA	0	NA	ENSMUSG00000108669
Gm44922	-0.140365953172365	NA	0.0192460569965771	NA	ENSMUSG00000108673
Olfr1359	0	NA	-0.00821117563425045	NA	ENSMUSG00000108674
Gm44970	0	NA	0	NA	ENSMUSG00000108675
1700123J17Rik	0.0729644259464339	NA	0.327071081122719	NA	ENSMUSG00000108676
Gm44759	-0.0341095347884427	NA	0.064730570390391	NA	ENSMUSG00000108677
Gm45134	NA	NA	NA	NA	ENSMUSG00000108679
Gm17825	-0.248129820445834	0.700435250448941	-0.606498746847676	0.105420733288077	ENSMUSG00000108681
Gm29754	0	NA	0	NA	ENSMUSG00000108682
Gm45017	0.0414079306355695	NA	0.00541166443007379	0.950290133200647	ENSMUSG00000108683
Gm45080	0.0234202228539082	NA	0.0357378880478407	NA	ENSMUSG00000108686
Gm45007	0	NA	0	NA	ENSMUSG00000108687
Gm45226	0	NA	0	NA	ENSMUSG00000108691
Gm45034	NA	NA	NA	NA	ENSMUSG00000108692
Gm7287	NA	NA	NA	NA	ENSMUSG00000108694
Siglecl1	-0.322368174433282	NA	-0.0212953632584989	NA	ENSMUSG00000108695
Gm5738	0	NA	0	NA	ENSMUSG00000108696
Gm44964	0	NA	-0.00821117563425044	NA	ENSMUSG00000108698
Gm18988	0.0689105129136933	0.904467567271895	-0.188105530923728	0.658643911425307	ENSMUSG00000108699
Gm7482	NA	NA	NA	NA	ENSMUSG00000108700
Gm9333	-0.0269298307907636	NA	0.00139216883086073	NA	ENSMUSG00000108702
Gm44793	-0.113138629046066	NA	0.0325428482516954	NA	ENSMUSG00000108703
Gm18905	NA	NA	NA	NA	ENSMUSG00000108705
Gm44575	NA	NA	NA	NA	ENSMUSG00000108707
Gm29977	-0.0848623025175996	NA	-0.137857032369749	NA	ENSMUSG00000108708
4933431G14Rik	-0.502853287175188	0.0794705988943337	-0.694867254205499	0.000669527499056005	ENSMUSG00000108709
Gm38991	0.019883271810468	NA	0.0241167039482789	NA	ENSMUSG00000108711
Gm3189	0.261611870985083	NA	0.310163882486115	NA	ENSMUSG00000108712
Gm33027	-0.175731155415077	0.754495888221366	-0.535501348387299	0.0756969479112781	ENSMUSG00000108713
Gm21057	-0.503659258210436	0.248858882202318	-0.501409517916974	0.12804367248756	ENSMUSG00000108714
Gm44902	NA	NA	NA	NA	ENSMUSG00000108716
Gm44672	0.379532448107901	NA	0.26502908594006	NA	ENSMUSG00000108720
Gm34225	-0.115853782133899	NA	-0.37202722966734	NA	ENSMUSG00000108722
Gm44837	0.256206186870052	NA	0.0111511968030583	NA	ENSMUSG00000108723
Gm44734	-0.28219109890888	NA	-0.273135055372182	NA	ENSMUSG00000108724
Gm45004	0.0355777047952572	NA	0.039811136933068	NA	ENSMUSG00000108725
Gm30684	-0.160436977666416	NA	-0.338264749037814	NA	ENSMUSG00000108726
Gm44779	0.0210176081441871	NA	0.0225702411613868	NA	ENSMUSG00000108727
AC138221.1	0.125295580297438	NA	0.0401044081446231	0.966856219913661	ENSMUSG00000108728
Gm17831	0.0200999209145062	NA	0.0243190449342932	NA	ENSMUSG00000108729
Gm45135	NA	NA	NA	NA	ENSMUSG00000108730
Api5-ps	NA	NA	NA	NA	ENSMUSG00000108731
Gm44638	0.0207839074193163	NA	0.0103441387164854	NA	ENSMUSG00000108735
Gm45151	-0.367096196311184	0.459179542294265	-0.190422058651277	0.626018226450782	ENSMUSG00000108736
Gm44777	0.248118226388846	0.549004455134494	-0.236248927007347	0.462757255711476	ENSMUSG00000108738
Gm45096	-0.00122635420052148	NA	0.00728438165762104	NA	ENSMUSG00000108739
Gm6008	0	NA	0	NA	ENSMUSG00000108740
Gm44923	NA	NA	NA	NA	ENSMUSG00000108742
Gm44881	0	NA	-0.0217516966582064	NA	ENSMUSG00000108743
Gm9367	NA	NA	NA	NA	ENSMUSG00000108744
Gm17908	NA	NA	NA	NA	ENSMUSG00000108745
Gm45198	NA	NA	NA	NA	ENSMUSG00000108746
Gm44579	NA	NA	NA	NA	ENSMUSG00000108748
Gm44767	0.0751164578155372	NA	0.0162783860164963	NA	ENSMUSG00000108749
Gm44748	0.0531794834051688	NA	-0.0224660449647187	NA	ENSMUSG00000108754
Gm45202	NA	NA	NA	NA	ENSMUSG00000108757
Gm44921	NA	NA	NA	NA	ENSMUSG00000108758
Klk1b18-ps	NA	NA	NA	NA	ENSMUSG00000108759
Gm31897	-0.235967354399711	NA	-0.36562669079514	0.438889112181427	ENSMUSG00000108760
Atp6v0c-ps1	NA	NA	NA	NA	ENSMUSG00000108761
Gm36028	0.137376599371805	NA	-0.159024888310784	0.744304841234801	ENSMUSG00000108763
Gm2926	NA	NA	NA	NA	ENSMUSG00000108764
Gm44580	0	NA	0	NA	ENSMUSG00000108765
Gm29763	-0.000624701776641438	NA	0.150167267401454	NA	ENSMUSG00000108767
Gm44971	NA	NA	NA	NA	ENSMUSG00000108768
Gm6063	0.000953324354659726	NA	-0.0656729635771677	NA	ENSMUSG00000108772
Gm44506	NA	NA	NA	NA	ENSMUSG00000108773
Gm44540	0	NA	-0.00476226377967203	NA	ENSMUSG00000108775
Gm45169	-0.00999712341770046	NA	0	NA	ENSMUSG00000108776
Gm45081	-0.250399690747048	NA	0.00692954423051702	NA	ENSMUSG00000108777
Gm20083	0	NA	0	NA	ENSMUSG00000108778
Gm44707	NA	NA	NA	NA	ENSMUSG00000108781
Gm32772	-0.0204575076936927	NA	-0.0727419074641007	NA	ENSMUSG00000108782
Gm36546	-0.027649325189587	NA	-0.0282184986449301	NA	ENSMUSG00000108783
Gm4259	NA	NA	NA	NA	ENSMUSG00000108785
Gm8309	0.0210176081441871	NA	0.0225702411613868	NA	ENSMUSG00000108786
4921513I08Rik	NA	NA	NA	NA	ENSMUSG00000108788
1700011D18Rik	NA	NA	NA	NA	ENSMUSG00000108791
Gm5418	NA	NA	NA	NA	ENSMUSG00000108792
Gm45213	NA	NA	NA	NA	ENSMUSG00000108793
Gm45195	NA	NA	NA	NA	ENSMUSG00000108794
Gm45121	-0.12000544870558	NA	0.0917313234914529	NA	ENSMUSG00000108795
Gm45126	NA	NA	NA	NA	ENSMUSG00000108796
Klk1b23-ps	NA	NA	NA	NA	ENSMUSG00000108797
Gm9521	0.0670912515174217	NA	-0.225788726783522	0.744221779141775	ENSMUSG00000108798
Glud-ps	0.0337015256106805	NA	-0.0284394585402424	NA	ENSMUSG00000108799
1700011C11Rik	NA	NA	NA	NA	ENSMUSG00000108800
Gm39090	0.536264549045249	0.319382717000975	0.421347742751237	0.316489137530379	ENSMUSG00000108801
4930533N22Rik	-0.202478692539026	0.422681263910686	-0.382140398462664	0.012135958401879	ENSMUSG00000108803
Olfr278-ps1	NA	NA	NA	NA	ENSMUSG00000108805
Gm45228	0	NA	0	NA	ENSMUSG00000108809
Gm44629	-0.083280172454945	NA	-0.130094021102513	NA	ENSMUSG00000108810
4933432K03Rik	-0.0551019197992104	NA	-0.310176621521185	0.517026797813476	ENSMUSG00000108811
Rpl19-ps9	NA	NA	NA	NA	ENSMUSG00000108813
Gm30717	0.0490823871080671	NA	0.058662982050092	NA	ENSMUSG00000108814
Gm49388	0.343767937761222	0.475344359249822	0.0726953486358234	0.851913767009131	ENSMUSG00000108815
Gm6230	0.0210176081441871	NA	0.0225702411613868	NA	ENSMUSG00000108816
Gm44869	0.105047505310399	NA	0.102265885086063	NA	ENSMUSG00000108818
Gm44787	-0.113914047528245	NA	-0.155487330780092	NA	ENSMUSG00000108822
Gm18959	0.0764211442685446	NA	0.228856424602441	0.754907777526877	ENSMUSG00000108823
Olfr1310	-0.328989517739439	0.524275226971345	-0.485281703486818	0.130324195680907	ENSMUSG00000108827
Gm34549	-0.0556154044317798	NA	0.00879832795394032	NA	ENSMUSG00000108828
Vmn2r-ps89	NA	NA	NA	NA	ENSMUSG00000108829
Gm7957	0	NA	0	NA	ENSMUSG00000108831
Gm44832	0.0272645343320705	NA	-0.383660105060005	NA	ENSMUSG00000108832
Gm17909	-0.000513028640502915	NA	0.0474544831652223	NA	ENSMUSG00000108833
Gm18458	NA	NA	NA	NA	ENSMUSG00000108834
Gm44566	NA	NA	NA	NA	ENSMUSG00000108835
Gm44813	-0.106548152835855	NA	0.00150009417623168	NA	ENSMUSG00000108836
Gm44865	0	NA	-0.0201306206002122	NA	ENSMUSG00000108837
Gm45189	NA	NA	NA	NA	ENSMUSG00000108838
Gm5320	0.00314037513502514	NA	0.0147081429540997	NA	ENSMUSG00000108840
Frmpd2	0.0272035472655357	NA	-0.120758512228522	NA	ENSMUSG00000108841
Gm4501	NA	NA	NA	NA	ENSMUSG00000108843
Gm6702	0	NA	-0.00821117563425044	NA	ENSMUSG00000108844
Gm45090	-0.0815515201643937	0.871095481657979	-0.12447994499156	0.674449823597536	ENSMUSG00000108845
B830042I05Rik	-0.192211892645087	0.707616141694918	-0.453104208374856	0.0904592148120601	ENSMUSG00000108847
4933430N04Rik	NA	NA	NA	NA	ENSMUSG00000108848
Gm35147	-0.174231350073674	NA	0.242303148622136	0.735644095584396	ENSMUSG00000108849
Gm44930	-0.0420491349579908	NA	-0.0158495359565736	NA	ENSMUSG00000108851
Gm44911	0.106931953053482	NA	0.13254451484717	NA	ENSMUSG00000108852
Gm18464	NA	NA	NA	NA	ENSMUSG00000108853
D830036C21Rik	-0.0433942612364877	NA	-0.0750889384819633	NA	ENSMUSG00000108854
Gm44917	-0.0133976338058626	NA	-0.558034066852561	NA	ENSMUSG00000108855
Gm35309	0.0767091302842609	NA	-0.134851451976506	NA	ENSMUSG00000108856
Gm44578	-0.267246689532943	0.605196754933328	-0.233409003400374	0.505834846033655	ENSMUSG00000108857
Gm4587	0.0340186961044996	NA	0.0435328730593578	NA	ENSMUSG00000108858
Gm44776	0.212858012083977	NA	0.475388172984526	NA	ENSMUSG00000108859
Gm6070	-0.00999712341770046	NA	0	NA	ENSMUSG00000108860
5930435M05Rik	-0.0109220939673133	NA	0	NA	ENSMUSG00000108861
Gm17991	NA	NA	NA	NA	ENSMUSG00000108862
Gm5002	NA	NA	NA	NA	ENSMUSG00000108863
Gm44933	0.367736069043379	NA	0.0548692349256335	0.865708909753373	ENSMUSG00000108864
Gm44617	-0.110537054286718	0.887902577269523	-0.234498321921293	0.566420530395397	ENSMUSG00000108865
Gm35082	-0.51593892319983	0.289580658049357	-0.713975901613776	0.0463947449887398	ENSMUSG00000108866
Gm44643	NA	NA	NA	NA	ENSMUSG00000108867
Gm32850	NA	NA	NA	NA	ENSMUSG00000108868
Gm44532	-0.0611028838357634	NA	-0.0833778782565786	NA	ENSMUSG00000108869
Gm44893	NA	NA	NA	NA	ENSMUSG00000108870
Gm44609	0.0326047278805598	NA	0.0265073102131555	NA	ENSMUSG00000108873
Gm9711	NA	NA	NA	NA	ENSMUSG00000108874
Gm45064	0	NA	0	NA	ENSMUSG00000108875
Gm44692	0.0592944717792016	NA	-0.00110027587201916	NA	ENSMUSG00000108876
Gm45157	NA	NA	NA	NA	ENSMUSG00000108877
Gm18056	NA	NA	NA	NA	ENSMUSG00000108879
Gm44849	NA	NA	NA	NA	ENSMUSG00000108881
Gm44563	NA	NA	NA	NA	ENSMUSG00000108882
Gm44623	0.0640794906277555	NA	-0.430151865563092	0.391896079195107	ENSMUSG00000108883
Gm45792	-0.399099967163774	0.0972372603047492	-0.700180905506492	1.24092438173311e-05	ENSMUSG00000108884
4930402F11Rik	0	NA	-0.00821117563425045	NA	ENSMUSG00000108885
Olfr1479-ps1	NA	NA	NA	NA	ENSMUSG00000108887
Gm45231	-0.601005132203015	NA	-0.354785792065732	0.340917211282151	ENSMUSG00000108888
Olfr1555-ps1	-0.00524276665390589	0.998683324795458	-0.163285829121044	0.714467832727763	ENSMUSG00000108889
Olfr1291-ps1	0.144279041102167	NA	0.117223511721004	NA	ENSMUSG00000108891
Gm9449	-0.0910326009161084	NA	0	NA	ENSMUSG00000108892
Gm45070	-0.0976451988914761	NA	0.222830949557552	NA	ENSMUSG00000108895
Gm20136	-0.0326997315884835	NA	0.0681215445124094	NA	ENSMUSG00000108896
Ccdc194	-0.60226937957375	0.118690390587999	-0.228006349697636	0.518047061987714	ENSMUSG00000108900
Gm9377	NA	NA	NA	NA	ENSMUSG00000108902
Gm45029	0.0355777047952572	NA	0.039811136933068	NA	ENSMUSG00000108903
Gm45147	0.154858427259076	NA	0.014055242713398	NA	ENSMUSG00000108904
Gm44618	-0.654734814249156	0.152524078388602	-0.51785268667233	0.158439723793162	ENSMUSG00000108905
Gm8314	0	NA	-0.0217516966582064	NA	ENSMUSG00000108906
Gm4541	NA	NA	NA	NA	ENSMUSG00000108907
Olfr1293-ps	-0.175511054803493	0.784431016492529	-0.133581209391501	0.750108294003429	ENSMUSG00000108908
Gm9373	NA	NA	NA	NA	ENSMUSG00000108909
Gm45113	NA	NA	NA	NA	ENSMUSG00000108911
Gm2448	NA	NA	NA	NA	ENSMUSG00000108913
Gm44908	NA	NA	NA	NA	ENSMUSG00000108914
Gm44966	NA	NA	NA	NA	ENSMUSG00000108915
Gm18944	0	NA	0	NA	ENSMUSG00000108916
Olfr1295	-0.101262051111015	NA	-0.313126431282505	0.489436065692279	ENSMUSG00000108919
Gm4083	NA	NA	NA	NA	ENSMUSG00000108921
Gm44825	NA	NA	NA	NA	ENSMUSG00000108922
4933436H12Rik	NA	NA	NA	NA	ENSMUSG00000108924
Gm19880	NA	NA	NA	NA	ENSMUSG00000108925
Gm10988	0.0337692490628795	NA	-0.156056681212179	0.796886824757112	ENSMUSG00000108926
Vmn2r-ps61	NA	NA	NA	NA	ENSMUSG00000108928
Cc2d2b	-0.753972189719363	0.0153212406541865	-0.716792898645461	0.00450851547901468	ENSMUSG00000108929
Gm10648	-0.251786835684916	NA	-0.308557993153391	0.462756417259929	ENSMUSG00000108930
Olfr1284	0.182317520861524	NA	0.0623447427220557	NA	ENSMUSG00000108931
Gm31463	NA	NA	NA	NA	ENSMUSG00000108932
Gm44582	NA	NA	NA	NA	ENSMUSG00000108933
Gm44732	0.223401785353408	NA	0.237647946818708	NA	ENSMUSG00000108934
4930588G17Rik	0.201122646184951	NA	-0.122107009068733	NA	ENSMUSG00000108935
Gm8745	NA	NA	NA	NA	ENSMUSG00000108936
Gm18908	NA	NA	NA	NA	ENSMUSG00000108937
Gm44583	0	NA	-0.0217516966582065	NA	ENSMUSG00000108938
Olfr500-ps1	NA	NA	NA	NA	ENSMUSG00000108939
D530014G21Rik	NA	NA	NA	NA	ENSMUSG00000108941
Gm4558	NA	NA	NA	NA	ENSMUSG00000108944
Olfr1481-ps1	NA	NA	NA	NA	ENSMUSG00000108945
Gm18598	NA	NA	NA	NA	ENSMUSG00000108946
Olfr1422-ps1	0.135473818562892	NA	0.110506425474007	NA	ENSMUSG00000108947
Olfr695	0.356261752821567	0.467491925008602	-0.245868774951667	0.611643521594317	ENSMUSG00000108948
Gm45069	0.00933737538540866	NA	0.0948479974679971	0.888794790067326	ENSMUSG00000108949
9130015G15Rik	-0.29010405985998	NA	-0.414473577612283	NA	ENSMUSG00000108950
Gm39117	-0.131178411130151	0.867254062137338	-0.208292407528397	0.636428041315131	ENSMUSG00000108952
Gm45235	-0.0550014069740062	0.909346872608805	-0.232150671995605	0.333213140736577	ENSMUSG00000108957
Gm21032	0	NA	0	NA	ENSMUSG00000108958
Gm44943	0	NA	-0.0066977201318915	NA	ENSMUSG00000108960
Gm32540	-0.052860474057679	NA	-0.440318411167437	0.329212849247284	ENSMUSG00000108961
Gm44959	0	NA	0	NA	ENSMUSG00000108962
Gm16478	NA	NA	NA	NA	ENSMUSG00000108963
Gm18600	0.0944872313488115	NA	-0.00151887742481009	NA	ENSMUSG00000108964
Gm44551	NA	NA	NA	NA	ENSMUSG00000108965
Gm45119	NA	NA	NA	NA	ENSMUSG00000108966
Gm45181	0	NA	0	NA	ENSMUSG00000108967
Gm45044	NA	NA	NA	NA	ENSMUSG00000108969
Gm18210	-0.0292231259640024	NA	0	NA	ENSMUSG00000108971
Gm7675	NA	NA	NA	NA	ENSMUSG00000108972
Gm44555	NA	NA	NA	NA	ENSMUSG00000108973
Olfr1483-ps1	NA	NA	NA	NA	ENSMUSG00000108974
Mlnr-ps	0	NA	0	NA	ENSMUSG00000108975
Gm29797	-0.0856000997885568	NA	-0.0833243914292279	NA	ENSMUSG00000108976
Gm39119	0.00212756013465933	NA	0.0383488230778913	NA	ENSMUSG00000108977
Gm44689	0	NA	-0.041259872722929	NA	ENSMUSG00000108978
Gm45155	-0.122545822535466	NA	-0.302264324782919	NA	ENSMUSG00000108980
Gm15262	-0.0142611954651672	NA	-0.00258538941167008	NA	ENSMUSG00000108981
Gm17988	0	NA	-0.00821117563425044	NA	ENSMUSG00000108982
Gm32061	-0.368268422864172	NA	-0.602035352901419	0.130324195680907	ENSMUSG00000108986
Gm45056	0.0341026353567974	NA	0.0398386208612571	NA	ENSMUSG00000108987
Gm44934	NA	NA	NA	NA	ENSMUSG00000108988
Gm44984	0.0950006114098388	0.877224834038276	-0.105629018711535	0.842522880358296	ENSMUSG00000108989
Gm44648	0.0507929221159009	NA	-0.0733260249788531	NA	ENSMUSG00000108990
Gm19092	NA	NA	NA	NA	ENSMUSG00000108992
Gm31663	-0.84381798237938	NA	-0.606068257697955	0.0956318803902906	ENSMUSG00000108994
Olfr485	NA	NA	NA	NA	ENSMUSG00000108995
Gm45045	NA	NA	NA	NA	ENSMUSG00000108997
