gene_name	Day42vsDay0_log2FoldChange	Day42vsDay0_padj	ID
Gm18441	-0.0400728355770089	NA	ENSMUSG00000113546
Gm46389	NA	NA	ENSMUSG00000113547
Gm34047	-0.069318354558648	NA	ENSMUSG00000113548
Gm7739	-0.0400728355770089	NA	ENSMUSG00000113549
Gm29687	NA	NA	ENSMUSG00000113550
Gm7768	NA	NA	ENSMUSG00000113551
Gm48046	NA	NA	ENSMUSG00000113552
Gm40932	NA	NA	ENSMUSG00000113553
Gm36758	-0.0400728355770089	NA	ENSMUSG00000113554
Gm10095	0.0849793483826719	NA	ENSMUSG00000113555
Gm48317	NA	NA	ENSMUSG00000113556
Tmdd1	NA	NA	ENSMUSG00000113558
Gm40987	0.162284578409125	NA	ENSMUSG00000113559
Gm48519	NA	NA	ENSMUSG00000113560
Gm19176	-0.069318354558648	NA	ENSMUSG00000113561
Gm47619	NA	NA	ENSMUSG00000113562
Gm2492	-0.0108273165953697	NA	ENSMUSG00000113563
Gm48560	NA	NA	ENSMUSG00000113564
Cbx3-ps2	NA	NA	ENSMUSG00000113565
Gm40977	NA	NA	ENSMUSG00000113566
Gm32300	0.0476637213679086	NA	ENSMUSG00000113567
Gm46369	0.22948162633941	NA	ENSMUSG00000113568
Gm48035	0.404656691790733	NA	ENSMUSG00000113569
Gm7959	-0.0400728355770089	NA	ENSMUSG00000113572
AU017674	0.0476637213679086	NA	ENSMUSG00000113573
Gm48037	NA	NA	ENSMUSG00000113574
A930023M06Rik	0.0213097250742409	NA	ENSMUSG00000113575
Gm47658	-0.0423867657083772	NA	ENSMUSG00000113576
Gm19238	0.0643023802434914	NA	ENSMUSG00000113577
Gm48642	NA	NA	ENSMUSG00000113578
Gm47384	NA	NA	ENSMUSG00000113579
Gm48237	-0.295196835832927	0.604875909090829	ENSMUSG00000113580
Dio3os	-0.0451089955714171	NA	ENSMUSG00000113581
Gm33929	0.0184182023862695	NA	ENSMUSG00000113582
Eif1ad9	NA	NA	ENSMUSG00000113583
Gm46355	0.114014008166328	NA	ENSMUSG00000113584
Gm19605	0.264777995089662	0.497253453751886	ENSMUSG00000113585
Gm48606	-0.069318354558648	NA	ENSMUSG00000113586
Gm36287	-0.069318354558648	NA	ENSMUSG00000113587
Gm48378	NA	NA	ENSMUSG00000113590
4930447K03Rik	-0.10479846968618	NA	ENSMUSG00000113591
Gm7093	NA	NA	ENSMUSG00000113592
Zp4-ps	NA	NA	ENSMUSG00000113593
Gm4052	-0.0400728355770089	NA	ENSMUSG00000113594
Gm35514	NA	NA	ENSMUSG00000113595
Gm48452	-0.074224819565584	NA	ENSMUSG00000113596
Gm48287	NA	NA	ENSMUSG00000113598
9530014B07Rik	NA	NA	ENSMUSG00000113599
Gm7868	0.203094132950262	NA	ENSMUSG00000113600
Gm5653	-0.0108273165953697	NA	ENSMUSG00000113602
Gm19786	NA	NA	ENSMUSG00000113604
Gm47441	NA	NA	ENSMUSG00000113606
Gm47444	NA	NA	ENSMUSG00000113607
Gm48715	0.0769092403495478	NA	ENSMUSG00000113608
Gm47190	NA	NA	ENSMUSG00000113609
Gm47750	NA	NA	ENSMUSG00000113611
Gm48315	-0.0400728355770089	NA	ENSMUSG00000113612
Gm40893	0.420037099947106	NA	ENSMUSG00000113613
Gm49362	NA	NA	ENSMUSG00000113614
Gm47150	NA	NA	ENSMUSG00000113615
Gm45941	-0.0400728355770089	NA	ENSMUSG00000113616
Gm8655	NA	NA	ENSMUSG00000113617
Gm48166	-0.489708343525415	NA	ENSMUSG00000113618
Gm47118	NA	NA	ENSMUSG00000113619
7420701I03Rik	0.00247576323228189	NA	ENSMUSG00000113620
2900060N12Rik	0.111947790444329	0.846165734015939	ENSMUSG00000113621
Gm49749	0.197341767539253	NA	ENSMUSG00000113622
Gm48691	0.0613500226305781	NA	ENSMUSG00000113623
Gm18879	-0.311034741998884	NA	ENSMUSG00000113624
Gm3379	0.0650886877696165	NA	ENSMUSG00000113625
Gm7240	0.493786593025074	0.271314383709468	ENSMUSG00000113626
Gm32526	NA	NA	ENSMUSG00000113627
1700020D12Rik	-0.0400728355770089	NA	ENSMUSG00000113628
Gm48558	0.216448746595569	NA	ENSMUSG00000113629
4930404H11Rik	-0.119225164952161	NA	ENSMUSG00000113630
Gm47446	NA	NA	ENSMUSG00000113632
Gm29689	-0.757760237582665	0.0682816101143377	ENSMUSG00000113633
Gm36756	-0.200682644908478	0.644126381806882	ENSMUSG00000113634
Gm48816	0.0184182023862695	NA	ENSMUSG00000113635
Gm8616	0.0184182023862695	NA	ENSMUSG00000113636
Gm7049	NA	NA	ENSMUSG00000113637
Gm9289	NA	NA	ENSMUSG00000113638
Gm20288	NA	NA	ENSMUSG00000113639
Adat3	-0.16273693142237	NA	ENSMUSG00000113640
Gm48164	NA	NA	ENSMUSG00000113641
Gm49329	0.219936411416024	NA	ENSMUSG00000113642
Gm40598	0.0769092403495478	NA	ENSMUSG00000113643
4930448C13Rik	0.183728636868813	NA	ENSMUSG00000113644
Gm47076	0.26236197836081	NA	ENSMUSG00000113645
Gm46313	NA	NA	ENSMUSG00000113646
Gm47210	-0.308984989791272	NA	ENSMUSG00000113647
Gm48806	0.0866208934699722	NA	ENSMUSG00000113648
Gm4900	NA	NA	ENSMUSG00000113651
4930518P08Rik	NA	NA	ENSMUSG00000113652
Gm48220	NA	NA	ENSMUSG00000113653
Gm30893	NA	NA	ENSMUSG00000113654
Gm17821	NA	NA	ENSMUSG00000113657
Gm46993	NA	NA	ENSMUSG00000113658
Gm49248	NA	NA	ENSMUSG00000113659
Gm5626	NA	NA	ENSMUSG00000113660
Gm48169	-0.0400728355770089	NA	ENSMUSG00000113661
Gm47184	0.0465070202649548	0.932408653657554	ENSMUSG00000113664
Gm35725	-0.259871037810723	NA	ENSMUSG00000113666
Gm47853	-0.142371366309862	0.695876016289291	ENSMUSG00000113667
Gm47451	-0.0400728355770089	NA	ENSMUSG00000113668
Gm36723	-0.283818339276858	0.483195541474387	ENSMUSG00000113669
Gm49686	NA	NA	ENSMUSG00000113670
Gm2233	NA	NA	ENSMUSG00000113671
Gm34165	NA	NA	ENSMUSG00000113672
Gm47486	0.137909156731162	0.454139777538307	ENSMUSG00000113673
Hspe1-ps1	NA	NA	ENSMUSG00000113674
Gm18259	-0.30022919476856	0.617495058983878	ENSMUSG00000113675
Gm18621	NA	NA	ENSMUSG00000113676
Gm48487	NA	NA	ENSMUSG00000113677
Gm6068	-0.0108273165953697	NA	ENSMUSG00000113678
Gm10432	0.0227097342272316	0.974929829810103	ENSMUSG00000113679
Gm47405	-0.0296010936554901	NA	ENSMUSG00000113680
Gm45930	-0.0555441926357052	NA	ENSMUSG00000113681
Gm47123	NA	NA	ENSMUSG00000113683
Gm48418	-0.213072684818895	0.592647440352741	ENSMUSG00000113684
Gm21038	-0.202406213314731	NA	ENSMUSG00000113685
Gm19189	-0.0400728355770089	NA	ENSMUSG00000113686
Gm29676	-0.0952582679696571	0.88368283010732	ENSMUSG00000113689
Gm36501	0.0662410480668468	NA	ENSMUSG00000113690
Gm38699	0.586720609925289	NA	ENSMUSG00000113691
Gm47482	NA	NA	ENSMUSG00000113692
Gm48340	0.0364885062362241	NA	ENSMUSG00000113693
Gm48747	-0.069318354558648	NA	ENSMUSG00000113694
1700015C15Rik	NA	NA	ENSMUSG00000113696
Gm48823	NA	NA	ENSMUSG00000113699
Gm47387	NA	NA	ENSMUSG00000113700
B230303A05Rik	-0.530164934315935	0.227571547905968	ENSMUSG00000113701
Gm35558	-0.0577557885497731	NA	ENSMUSG00000113702
Gm47788	NA	NA	ENSMUSG00000113703
Gm48411	NA	NA	ENSMUSG00000113705
Gm47201	NA	NA	ENSMUSG00000113706
Gm10457	-0.0963011021906626	NA	ENSMUSG00000113707
Hmgb1-ps11	-0.0693183545586481	NA	ENSMUSG00000113709
Gm38577	0.255812427649088	NA	ENSMUSG00000113710
Gm9661	-0.0400728355770089	NA	ENSMUSG00000113711
Gm38428	NA	NA	ENSMUSG00000113712
Gm48240	-0.115405919586451	NA	ENSMUSG00000113713
Gm48635	NA	NA	ENSMUSG00000113714
Gm6562	-0.069318354558648	NA	ENSMUSG00000113715
Gm47518	0.0216902948297716	0.977210642036866	ENSMUSG00000113716
Gm40658	-0.167315376869577	0.783903678444408	ENSMUSG00000113717
Gm2645	-0.0400728355770089	NA	ENSMUSG00000113718
Gm9305	NA	NA	ENSMUSG00000113719
Gm46995	NA	NA	ENSMUSG00000113720
Gm21051	-0.0400728355770089	NA	ENSMUSG00000113721
Snhg10	0.138089168092741	NA	ENSMUSG00000113722
Vmn2r-ps100	NA	NA	ENSMUSG00000113723
Gm48398	0.0476637213679086	NA	ENSMUSG00000113724
Gm36099	-0.0108273165953697	NA	ENSMUSG00000113726
Gm47781	NA	NA	ENSMUSG00000113727
Gm7622	-0.069318354558648	NA	ENSMUSG00000113728
Gm48589	NA	NA	ENSMUSG00000113729
Gm47805	NA	NA	ENSMUSG00000113730
Gm48650	0.00270789598213542	NA	ENSMUSG00000113731
Gm18115	0.161197840928969	NA	ENSMUSG00000113732
Gm34785	-0.0941946563181078	NA	ENSMUSG00000113733
Gm48539	NA	NA	ENSMUSG00000113734
Gm48607	0.00881555676601547	NA	ENSMUSG00000113735
Gm40879	0.0476637213679086	NA	ENSMUSG00000113736
BB123696	-0.126910906279958	NA	ENSMUSG00000113737
Gm40910	0.205998888236389	NA	ENSMUSG00000113738
Gm48584	NA	NA	ENSMUSG00000113739
Gm8598	-0.164153484310205	NA	ENSMUSG00000113740
Gm48236	-0.0771198157580238	0.922875816058346	ENSMUSG00000113741
Gm8712	-0.0400728355770089	NA	ENSMUSG00000113743
Gm47925	-0.152085929041527	NA	ENSMUSG00000113744
Gm19340	0.0653636722156005	NA	ENSMUSG00000113745
Gm48242	0.0476637213679086	NA	ENSMUSG00000113746
1700105G05Rik	0.487127489267136	NA	ENSMUSG00000113747
Gm18628	NA	NA	ENSMUSG00000113748
Mrto4-ps1	-0.0400728355770089	NA	ENSMUSG00000113749
Gm5628	0.746005985428672	NA	ENSMUSG00000113750
Gm9293	NA	NA	ENSMUSG00000113751
Gm5791	-0.100644763009807	NA	ENSMUSG00000113753
Gm47401	NA	NA	ENSMUSG00000113754
Gm46391	NA	NA	ENSMUSG00000113755
Gm18025	-0.0359188595373524	NA	ENSMUSG00000113756
Gm47507	-0.139122658264193	NA	ENSMUSG00000113757
Gm47407	-0.211627567271793	NA	ENSMUSG00000113758
Gm47695	NA	NA	ENSMUSG00000113759
Gm48222	-0.0400728355770089	NA	ENSMUSG00000113760
Gm4263	0.0840535392126851	NA	ENSMUSG00000113761
Gm47386	NA	NA	ENSMUSG00000113762
Gm49287	NA	NA	ENSMUSG00000113763
Gm48617	0.0896520835710253	0.895862702302146	ENSMUSG00000113764
Gm47549	-0.321743758750285	NA	ENSMUSG00000113765
Gm48873	0.0546414734538042	NA	ENSMUSG00000113767
Gm9237	NA	NA	ENSMUSG00000113768
5033406O09Rik	-0.880425604990518	0.0314530606567969	ENSMUSG00000113769
1700019C18Rik	0.0207111981202844	NA	ENSMUSG00000113770
Gm36529	0.737005222348177	NA	ENSMUSG00000113771
Gm47448	-0.0376963603582574	NA	ENSMUSG00000113772
Gm8278	0.0184182023862695	NA	ENSMUSG00000113773
Gm36236	-0.170383046336215	0.754924228304602	ENSMUSG00000113774
Gm48027	0.053956862641338	0.928475654968206	ENSMUSG00000113775
Gm48060	NA	NA	ENSMUSG00000113777
Gm40847	0.670983794756778	NA	ENSMUSG00000113778
Gm33785	0.0476637213679086	NA	ENSMUSG00000113779
Gm33195	-0.619281911792254	0.171278584766947	ENSMUSG00000113780
Gm35558	-0.0108273165953697	NA	ENSMUSG00000113781
Gm48009	0.0184182023862695	NA	ENSMUSG00000113782
Gm18617	NA	NA	ENSMUSG00000113783
Gm46400	-0.247638753614487	0.657750982999974	ENSMUSG00000113784
Gm49384	-0.697691395387542	0.137532572720348	ENSMUSG00000113786
Gm47807	NA	NA	ENSMUSG00000113787
Gm47904	0.0179798760111217	0.972935877419912	ENSMUSG00000113788
Gm17872	0.0184182023862695	NA	ENSMUSG00000113790
Gm47216	0.0476637213679086	NA	ENSMUSG00000113791
Gm48553	-0.0400728355770089	NA	ENSMUSG00000113793
Gm36607	-0.0108273165953697	NA	ENSMUSG00000113794
Gm48119	-0.34656837581534	0.269279607991169	ENSMUSG00000113795
Gm36426	-0.897455593130583	0.0154111072685354	ENSMUSG00000113796
Gm48043	NA	NA	ENSMUSG00000113797
Gm47385	NA	NA	ENSMUSG00000113798
2210039B01Rik	0.287149566477182	0.616268372174039	ENSMUSG00000113800
Gm18618	NA	NA	ENSMUSG00000113801
4933416O17Rik	NA	NA	ENSMUSG00000113802
Gm18615	0.0184182023862695	NA	ENSMUSG00000113803
Gm46424	0.0769092403495478	NA	ENSMUSG00000113804
Eif1ad12	0.0812674958036	NA	ENSMUSG00000113805
Gm47688	NA	NA	ENSMUSG00000113806
Gm6888	NA	NA	ENSMUSG00000113807
Gm48472	NA	NA	ENSMUSG00000113809
Gm47882	-0.914108901986576	0.0243526473679146	ENSMUSG00000113811
Gm29968	0.0633379517825809	NA	ENSMUSG00000113813
Gm9255	NA	NA	ENSMUSG00000113814
Gm48149	NA	NA	ENSMUSG00000113815
Gm47003	0.625055104992852	0.210738904846632	ENSMUSG00000113816
Gm21056	-0.40186796124403	0.433481030376769	ENSMUSG00000113817
Gm7119	-0.0400728355770089	NA	ENSMUSG00000113818
Gm48017	NA	NA	ENSMUSG00000113819
Gm4012	-0.0400728355770089	NA	ENSMUSG00000113820
Gm48234	NA	NA	ENSMUSG00000113821
Gm47151	NA	NA	ENSMUSG00000113822
Gm270	NA	NA	ENSMUSG00000113823
Gm47420	NA	NA	ENSMUSG00000113824
1700024I08Rik	-0.0508362470856903	NA	ENSMUSG00000113825
Gm48577	NA	NA	ENSMUSG00000113826
Gm47733	NA	NA	ENSMUSG00000113827
Gm48252	NA	NA	ENSMUSG00000113828
Gm18619	NA	NA	ENSMUSG00000113829
1700127F24Rik	0.0194740149373964	NA	ENSMUSG00000113830
Gm49602	-0.0780108674239266	0.858633819653607	ENSMUSG00000113831
Gm40392	NA	NA	ENSMUSG00000113832
Gm34022	NA	NA	ENSMUSG00000113834
Gm19554	-0.128742869536361	NA	ENSMUSG00000113835
Gm3325	-0.315626586609319	0.376477184746858	ENSMUSG00000113836
Gm47902	NA	NA	ENSMUSG00000113837
Gm46994	NA	NA	ENSMUSG00000113838
Gm18955	0.132505275999979	NA	ENSMUSG00000113840
Gm6129	NA	NA	ENSMUSG00000113843
Gm47943	NA	NA	ENSMUSG00000113844
Gm39473	-0.326577716183676	NA	ENSMUSG00000113845
Gm6217	-0.0400728355770089	NA	ENSMUSG00000113846
Gm48799	0.190560545217638	0.460064286079074	ENSMUSG00000113847
Gm16419	0.511238087083643	NA	ENSMUSG00000113848
Gm47191	-0.0976067765011479	0.811960889192153	ENSMUSG00000113850
Gm48503	NA	NA	ENSMUSG00000113851
Gm2099	-0.330702524959155	0.480427995895803	ENSMUSG00000113854
Gm49374	-0.0400728355770089	NA	ENSMUSG00000113855
Gm10790	0.405876928265266	NA	ENSMUSG00000113856
Gm46338	NA	NA	ENSMUSG00000113857
Gm4057	0.0184182023862695	NA	ENSMUSG00000113858
Gm7979	-0.0569251775550605	NA	ENSMUSG00000113859
Gm45949	NA	NA	ENSMUSG00000113860
Gm6190	0.0665218576122762	NA	ENSMUSG00000113861
Gm7537	NA	NA	ENSMUSG00000113862
Gm7126	0.0184182023862695	NA	ENSMUSG00000113863
Selenok-ps6	NA	NA	ENSMUSG00000113865
Gm47450	0.558620895335038	0.201249274068924	ENSMUSG00000113866
Gm47456	0.0862882714056417	NA	ENSMUSG00000113867
Gm34719	NA	NA	ENSMUSG00000113868
Gm48869	0.266748749241759	0.622326663520884	ENSMUSG00000113869
Gm48185	NA	NA	ENSMUSG00000113870
Gm48349	-0.00781008393667364	NA	ENSMUSG00000113871
Gm47474	0.0476637213679086	NA	ENSMUSG00000113872
Gm46342	-0.0400728355770089	NA	ENSMUSG00000113873
Gm47868	NA	NA	ENSMUSG00000113874
D230030E09Rik	NA	NA	ENSMUSG00000113875
Gm48042	NA	NA	ENSMUSG00000113876
Gm19045	-0.4344356111231	NA	ENSMUSG00000113878
Gm48580	-0.069318354558648	NA	ENSMUSG00000113879
A030005L19Rik	-0.253315269743598	NA	ENSMUSG00000113880
Gm18592	NA	NA	ENSMUSG00000113881
Gm48550	-0.182216787924077	0.759921885351939	ENSMUSG00000113882
Gm36500	-0.177110697890819	NA	ENSMUSG00000113883
Gm2270	-0.259820657328318	NA	ENSMUSG00000113884
Gm47802	-0.356982541283876	NA	ENSMUSG00000113885
Gm48905	0.0859477658961881	NA	ENSMUSG00000113886
Gm35619	-0.0400728355770089	NA	ENSMUSG00000113887
LOC667541	NA	NA	ENSMUSG00000113888
Gm48501	0.0450776921649416	0.916807366634785	ENSMUSG00000113889
Gm48368	0.0231389182804964	0.942230638634933	ENSMUSG00000113890
Gm47683	-0.022631495792594	NA	ENSMUSG00000113891
Gm48605	NA	NA	ENSMUSG00000113892
Gm48800	0.0934081631647832	0.822015119312458	ENSMUSG00000113893
Gm48383	-0.337756026065472	NA	ENSMUSG00000113895
Gm18591	NA	NA	ENSMUSG00000113896
Gm48227	NA	NA	ENSMUSG00000113897
Gm19144	0.248312129776809	0.620783684956866	ENSMUSG00000113898
Gm9595	-0.069318354558648	NA	ENSMUSG00000113899
Gm40437	0.0833561043373104	NA	ENSMUSG00000113900
Gm49381	NA	NA	ENSMUSG00000113901
Ndufb1	-0.268902367154365	0.3762526490533	ENSMUSG00000113902
Gm5655	-0.0554737614412178	NA	ENSMUSG00000113903
Gm32351	-0.303350292600809	NA	ENSMUSG00000113904
4930529N20Rik	NA	NA	ENSMUSG00000113906
Gm47167	0.247403012788163	NA	ENSMUSG00000113907
Gm36377	0.455457441915459	NA	ENSMUSG00000113909
Gm48286	-0.0172853190333294	NA	ENSMUSG00000113910
Gm21930	0.0184182023862695	NA	ENSMUSG00000113911
Gm21937	NA	NA	ENSMUSG00000113912
Gm46323	-0.21263069717724	NA	ENSMUSG00000113913
Gm48458	-0.0400728355770089	NA	ENSMUSG00000113914
Gm48019	NA	NA	ENSMUSG00000113915
Gm18881	-0.0684512388716062	NA	ENSMUSG00000113916
Gm6566	0.144756072390788	0.817015716595312	ENSMUSG00000113918
Gm34466	0.0476637213679086	NA	ENSMUSG00000113919
Gm18783	NA	NA	ENSMUSG00000113920
Gm48054	-0.154683354066246	0.752944992216921	ENSMUSG00000113921
Gm10126	NA	NA	ENSMUSG00000113923
Gm48493	-0.023389239572478	0.960032943745985	ENSMUSG00000113924
Gm7544	-0.069318354558648	NA	ENSMUSG00000113925
Gm3565	0.0368899748512129	NA	ENSMUSG00000113926
Gm48209	-0.069318354558648	NA	ENSMUSG00000113928
Gm3926	-0.1185040850144	NA	ENSMUSG00000113929
Gm36235	-0.102743741557335	NA	ENSMUSG00000113930
Gm5928	0.383044293272421	NA	ENSMUSG00000113931
Gm34611	NA	NA	ENSMUSG00000113933
Gm48609	0.0184182023862695	NA	ENSMUSG00000113934
Gm35732	0.00472550419605986	NA	ENSMUSG00000113935
Gm8784	0.0476637213679086	NA	ENSMUSG00000113936
Rpl21-ps2	NA	NA	ENSMUSG00000113937
Gm46996	0.158290573974671	NA	ENSMUSG00000113938
Gm47871	NA	NA	ENSMUSG00000113939
Gm40477	-0.0108273165953697	NA	ENSMUSG00000113940
Gm35755	0.269456554104675	NA	ENSMUSG00000113941
Gm18632	-0.364735091788114	NA	ENSMUSG00000113942
Gm47804	0.0184182023862695	NA	ENSMUSG00000113943
Gm48847	NA	NA	ENSMUSG00000113944
Vmn2r-ps99	NA	NA	ENSMUSG00000113945
Gm47250	NA	NA	ENSMUSG00000113946
Gm10465	0.275176214601212	NA	ENSMUSG00000113947
Rpl17-ps3	-0.00704962004040117	0.986515396357274	ENSMUSG00000113948
Scamp4	0.402799961767589	0.249198705567048	ENSMUSG00000113949
Gm47080	-0.453103355506012	NA	ENSMUSG00000113950
Ubl5c	NA	NA	ENSMUSG00000113951
Rpl31-ps2	-0.0400728355770089	NA	ENSMUSG00000113952
Gm48201	NA	NA	ENSMUSG00000113953
Gm7822	NA	NA	ENSMUSG00000113954
Gm48168	NA	NA	ENSMUSG00000113955
Gm19368	-0.0108273165953697	NA	ENSMUSG00000113956
Gm9257	0.0688551596891034	NA	ENSMUSG00000113957
Gm48020	NA	NA	ENSMUSG00000113958
4933412O06Rik	-0.203945332135448	NA	ENSMUSG00000113960
Gm48498	-0.272347495058623	0.519344376264407	ENSMUSG00000113961
Gm47618	NA	NA	ENSMUSG00000113962
Gm6554	-0.695215986538994	NA	ENSMUSG00000113963
Gm48667	NA	NA	ENSMUSG00000113964
Gm31025	NA	NA	ENSMUSG00000113967
Gm48813	NA	NA	ENSMUSG00000113968
Gm48731	NA	NA	ENSMUSG00000113969
Gm7550	NA	NA	ENSMUSG00000113970
Eif1ad4	-0.069318354558648	NA	ENSMUSG00000113971
Gm48497	0.0184182023862695	NA	ENSMUSG00000113972
A030014E15Rik	-0.0108273165953697	NA	ENSMUSG00000113973
4930442G10Rik	NA	NA	ENSMUSG00000113974
Gm36372	NA	NA	ENSMUSG00000113975
Gm18243	0.0184182023862695	NA	ENSMUSG00000113976
Gm34276	NA	NA	ENSMUSG00000113977
Gm48260	0.00680603108904906	0.991018030663779	ENSMUSG00000113978
Gm47012	NA	NA	ENSMUSG00000113979
Gm47655	-0.661619101390887	0.201998170690994	ENSMUSG00000113980
Gm34557	NA	NA	ENSMUSG00000113982
Gm47742	-0.303552263225389	NA	ENSMUSG00000113983
9130015A21Rik	-0.0108273165953697	NA	ENSMUSG00000113985
Gm31333	0.0639655822778485	NA	ENSMUSG00000113986
4930453C13Rik	0.508555010660754	NA	ENSMUSG00000113987
Gm47013	0.0671833593522465	NA	ENSMUSG00000113989
Gm47263	NA	NA	ENSMUSG00000113990
Gm48151	-0.0400728355770089	NA	ENSMUSG00000113991
Gm9158	NA	NA	ENSMUSG00000113992
Gm47659	0.0384053924116384	NA	ENSMUSG00000113993
Gm47375	0.238323706273547	NA	ENSMUSG00000113994
Gm47648	0.302382501513123	NA	ENSMUSG00000113995
Gm48455	-0.1185040850144	NA	ENSMUSG00000113996
1700040E09Rik	NA	NA	ENSMUSG00000113997
Gm40909	0.532606473970402	NA	ENSMUSG00000113998
Gm47681	-0.0400728355770089	NA	ENSMUSG00000113999
Gm48762	-0.151537479071653	NA	ENSMUSG00000114000
Gm48664	-0.0400728355770089	NA	ENSMUSG00000114001
Gm48637	NA	NA	ENSMUSG00000114002
Gm9616	-0.234714118362187	NA	ENSMUSG00000114003
Gm48552	-0.362054079354351	NA	ENSMUSG00000114004
Gm24474	0.0769092403495478	NA	ENSMUSG00000114005
Gm47997	0.21378389300547	NA	ENSMUSG00000114006
Gm48660	-0.0400728355770089	NA	ENSMUSG00000114007
Gm48033	NA	NA	ENSMUSG00000114008
Gm47432	NA	NA	ENSMUSG00000114010
Gm47955	NA	NA	ENSMUSG00000114011
Gm18974	-0.0400728355770089	NA	ENSMUSG00000114012
Gm48219	NA	NA	ENSMUSG00000114013
Gm48350	0.0596593382111313	NA	ENSMUSG00000114014
Gm47417	NA	NA	ENSMUSG00000114015
Gm40662	0.404798904347266	NA	ENSMUSG00000114017
Gm36495	NA	NA	ENSMUSG00000114018
Gm48564	0.0184182023862695	NA	ENSMUSG00000114020
Gm47109	NA	NA	ENSMUSG00000114021
Gm17330	NA	NA	ENSMUSG00000114022
Gm6474	-0.0400728355770089	NA	ENSMUSG00000114023
Gm46336	0.0184182023862695	NA	ENSMUSG00000114024
Gm49331	0.498321238321022	0.296254779108779	ENSMUSG00000114025
Gm48480	-0.0400728355770089	NA	ENSMUSG00000114026
Vmn2r-ps103	NA	NA	ENSMUSG00000114027
9630002D21Rik	0.26966332531005	NA	ENSMUSG00000114028
Gm4806	-0.0985638735402872	NA	ENSMUSG00000114029
Gm18921	NA	NA	ENSMUSG00000114030
Gm48136	NA	NA	ENSMUSG00000114031
Gm2139	0.0184182023862695	NA	ENSMUSG00000114032
Gm47705	0.0317110727289013	NA	ENSMUSG00000114033
Gm9267	-0.143639608429305	NA	ENSMUSG00000114034
Gm31126	-0.0400728355770089	NA	ENSMUSG00000114035
Gm48228	0.236212234595552	0.498368337473772	ENSMUSG00000114036
Gm48817	NA	NA	ENSMUSG00000114037
Gm40999	0.256221726968701	NA	ENSMUSG00000114038
Gm48305	NA	NA	ENSMUSG00000114039
Gm48319	NA	NA	ENSMUSG00000114040
Gm9269	0.0769092403495478	NA	ENSMUSG00000114041
Gm18473	NA	NA	ENSMUSG00000114042
Gm48625	NA	NA	ENSMUSG00000114043
Gm19134	NA	NA	ENSMUSG00000114044
Snapc1l	-0.146477542252697	NA	ENSMUSG00000114046
Gm7557	0.164333731397016	NA	ENSMUSG00000114047
4930549C15Rik	0.302487101752981	NA	ENSMUSG00000114048
Gm48140	0.227111601360854	NA	ENSMUSG00000114049
Gm47666	-0.0660086873496616	NA	ENSMUSG00000114050
Gm48008	0.193135656007447	NA	ENSMUSG00000114051
Gm48616	NA	NA	ENSMUSG00000114052
Gm35330	-0.881593508734265	0.0650299774055801	ENSMUSG00000114053
Gm47706	0.0184182023862695	NA	ENSMUSG00000114054
Gm32089	0.0177817360704822	NA	ENSMUSG00000114055
Gm5668	NA	NA	ENSMUSG00000114056
Gm31450	NA	NA	ENSMUSG00000114057
Gm46317	NA	NA	ENSMUSG00000114058
Gm48153	-0.111053093278662	NA	ENSMUSG00000114059
Gm18630	0.0666275181564224	NA	ENSMUSG00000114060
Gm48626	NA	NA	ENSMUSG00000114061
Gm48313	-0.749557552348551	0.0348381478446588	ENSMUSG00000114062
Gm47555	NA	NA	ENSMUSG00000114063
Gm9370	-0.216405231219378	NA	ENSMUSG00000114064
Vmn2r-ps96	NA	NA	ENSMUSG00000114065
Gm9202	-0.0400728355770089	NA	ENSMUSG00000114066
Gm47065	0.0184182023862695	NA	ENSMUSG00000114067
E130119H09Rik	0.0747349947265994	NA	ENSMUSG00000114069
Gm47727	-0.00660472801990028	NA	ENSMUSG00000114070
Gm47390	NA	NA	ENSMUSG00000114071
Gm49230	NA	NA	ENSMUSG00000114072
Gm30302	-0.0400728355770088	NA	ENSMUSG00000114073
Gm48150	-0.0108273165953697	NA	ENSMUSG00000114074
Eif1ad18	NA	NA	ENSMUSG00000114075
Gm48896	NA	NA	ENSMUSG00000114076
Gm48776	NA	NA	ENSMUSG00000114077
Tspyl-ps	-0.0588425003544094	NA	ENSMUSG00000114078
Gm47855	NA	NA	ENSMUSG00000114079
Gm47661	-0.0439607944531605	NA	ENSMUSG00000114080
Gm40383	-0.0539253996159743	NA	ENSMUSG00000114082
Gm47860	-0.081544404144337	0.892043129567598	ENSMUSG00000114083
Gm48897	NA	NA	ENSMUSG00000114084
Gm6841	NA	NA	ENSMUSG00000114085
Gm18968	-0.323741040998648	NA	ENSMUSG00000114086
Gm7046	NA	NA	ENSMUSG00000114087
Gm47898	0.343470412155895	NA	ENSMUSG00000114088
Gm47116	NA	NA	ENSMUSG00000114089
Gm9472	0.0278362807608723	NA	ENSMUSG00000114090
Gm40655	-0.389867624224729	NA	ENSMUSG00000114091
Gm47418	-0.672998692836808	0.143857626847604	ENSMUSG00000114092
Gm47979	NA	NA	ENSMUSG00000114093
Gm47424	-0.219545709284394	NA	ENSMUSG00000114095
Gm48641	-0.562968721810712	0.221186932748536	ENSMUSG00000114096
Gm35615	-0.0693183545586481	NA	ENSMUSG00000114097
Gm40660	0.297540881907338	NA	ENSMUSG00000114098
