gene_name	hp199avshpC_log2FoldChange	hp199avshpC_padj	hp199bvshpC_log2FoldChange	hp199bvshpC_padj	ID
MIR4487	NA	NA	NA	NA	ENSG00000264583
MIR4449	NA	NA	NA	NA	ENSG00000264585
AC117569.1	0.0301723074812271	NA	0.00593117873410084	1	ENSG00000264587
MAPT-AS1	0.0092189754043504	NA	-0.0353167443557475	1	ENSG00000264589
SNORD84	NA	NA	NA	NA	ENSG00000264591
RN7SL131P	-0.000494177622525754	NA	0.00120975637469269	1	ENSG00000264592
AC103808.2	NA	NA	NA	NA	ENSG00000264595
AP000897.1	0.00518073348913874	NA	0.00159624412458965	1	ENSG00000264596
AC003687.1	NA	NA	NA	NA	ENSG00000264598
Y_RNA	NA	NA	NA	NA	ENSG00000264602
MIR3159	NA	NA	NA	NA	ENSG00000264603
MIR3173	NA	NA	NA	NA	ENSG00000264607
MIR4685	NA	NA	NA	NA	ENSG00000264610
RN7SL290P	NA	NA	NA	NA	ENSG00000264613
MIR5588	NA	NA	NA	NA	ENSG00000264614
RN7SL592P	0.00579897033937933	NA	0.0190750456887331	1	ENSG00000264615
MIR4755	NA	NA	NA	NA	ENSG00000264616
AC233702.4	NA	NA	NA	NA	ENSG00000264617
RN7SL732P	-0.000494177622525751	NA	0.00107672511798619	1	ENSG00000264618
MSH5-SAPCD1	0.0167648848274458	NA	0.0533551309426755	1	ENSG00000264619
MIR5591	NA	NA	NA	NA	ENSG00000264621
AC022903.1	-0.00616908873419022	NA	-0.0055163998047745	1	ENSG00000264622
MIR4796	NA	NA	NA	NA	ENSG00000264623
PRKCA-AS1	-0.0175189109575192	NA	-0.00962054684203281	1	ENSG00000264630
MIR4271	NA	NA	NA	NA	ENSG00000264633
AC100844.1	NA	NA	NA	NA	ENSG00000264634
AP001020.2	-0.0160056107717202	NA	-0.0298683444584657	1	ENSG00000264635
MIR3152	NA	NA	NA	NA	ENSG00000264638
U1	NA	NA	NA	NA	ENSG00000264640
AC024614.1	NA	NA	NA	NA	ENSG00000264643
KRT18P8	NA	NA	NA	NA	ENSG00000264644
Y_RNA	NA	NA	NA	NA	ENSG00000264646
AC104564.4	NA	NA	NA	NA	ENSG00000264647
MIR5194	NA	NA	NA	NA	ENSG00000264653
PPIAP54	-0.000494177622525754	NA	0.0131280345064472	1	ENSG00000264655
MIR3171	NA	NA	NA	NA	ENSG00000264657
MIR4798	NA	NA	NA	NA	ENSG00000264658
AC064805.2	NA	NA	NA	NA	ENSG00000264659
AC107926.1	NA	NA	NA	NA	ENSG00000264660
MIR3200	NA	NA	NA	NA	ENSG00000264661
AC126365.2	NA	NA	NA	NA	ENSG00000264662
KRT8P34	NA	NA	NA	NA	ENSG00000264663
AC020558.1	0.0506612081261884	NA	0.0320052593455524	1	ENSG00000264666
AC138696.1	-0.0184359425866762	NA	-0.00727004958834527	1	ENSG00000264668
SEPTIN4-AS1	0.0565469799672188	NA	0.131859536564624	1	ENSG00000264672
AC098850.1	-0.028117268575848	NA	0.00547799937937825	1	ENSG00000264673
MIR4285	NA	NA	NA	NA	ENSG00000264675
RN7SL204P	-0.0143939969020118	NA	-0.0102042322639741	1	ENSG00000264676
MIR3140	NA	NA	NA	NA	ENSG00000264678
MIR4773-1	NA	NA	NA	NA	ENSG00000264684
PRPF19P1	NA	NA	NA	NA	ENSG00000264685
Metazoa_SRP	-0.000494177622525747	NA	0.0010767251179862	1	ENSG00000264688
AC015688.2	NA	NA	NA	NA	ENSG00000264689
Y_RNA	NA	NA	NA	NA	ENSG00000264692
AC123786.1	NA	NA	NA	NA	ENSG00000264693
AC007922.1	NA	NA	NA	NA	ENSG00000264695
MTL3P	NA	NA	NA	NA	ENSG00000264697
MIR4255	NA	NA	NA	NA	ENSG00000264698
LINC01912	NA	NA	NA	NA	ENSG00000264699
AC018521.4	NA	NA	NA	NA	ENSG00000264701
MIR4752	NA	NA	NA	NA	ENSG00000264703
U1	NA	NA	NA	NA	ENSG00000264704
AC090337.1	NA	NA	NA	NA	ENSG00000264705
RN7SL217P	NA	NA	NA	NA	ENSG00000264706
L3MBTL4-AS1	-0.0717493538421848	NA	-0.0583392600199215	1	ENSG00000264707
MIR4504	NA	NA	NA	NA	ENSG00000264712
KIAA0895LP1	-0.0369549602997462	NA	-6.23022798640849e-05	1	ENSG00000264714
NPY4R2	NA	NA	NA	NA	ENSG00000264717
MIR3117	NA	NA	NA	NA	ENSG00000264720
MIR3670-2	NA	NA	NA	NA	ENSG00000264722
MIR3129	NA	NA	NA	NA	ENSG00000264725
AC005725.1	-0.0203044466626617	NA	-0.0217138608011702	1	ENSG00000264727
AC022596.1	NA	NA	NA	NA	ENSG00000264729
MIR4638	NA	NA	NA	NA	ENSG00000264732
MIR4718	NA	NA	NA	NA	ENSG00000264733
AC069061.2	NA	NA	NA	NA	ENSG00000264734
AC145207.7	-0.0214267255319949	NA	-0.00868887516969184	1	ENSG00000264735
BDP1P	NA	NA	NA	NA	ENSG00000264736
MIR4511	NA	NA	NA	NA	ENSG00000264737
AC093484.2	0.0562205697508514	NA	0.0978227246852453	1	ENSG00000264739
MIR4505	NA	NA	NA	NA	ENSG00000264741
DPRXP4	-0.015219108427196	NA	-0.000291442972580271	1	ENSG00000264743
MIR3689C	NA	NA	NA	NA	ENSG00000264744
TTC39C-AS1	-0.0118439998458547	NA	-0.0107383075381888	1	ENSG00000264745
MIR3924	NA	NA	NA	NA	ENSG00000264747
AC032019.1	NA	NA	NA	NA	ENSG00000264750
AC110921.1	NA	NA	NA	NA	ENSG00000264754
MIR3131	NA	NA	NA	NA	ENSG00000264755
MIR3198-1	NA	NA	NA	NA	ENSG00000264757
MIR3141	NA	NA	NA	NA	ENSG00000264760
MIR4295	NA	NA	NA	NA	ENSG00000264763
MIR4772	NA	NA	NA	NA	ENSG00000264764
AC098850.2	NA	NA	NA	NA	ENSG00000264765
RN7SL237P	NA	NA	NA	NA	ENSG00000264767
AC145207.8	-0.0221267536045176	NA	0.00615055744041731	1	ENSG00000264769
AC016876.2	0.0740421978971784	0.82457271234017	-0.123464118512831	1	ENSG00000264772
MIR4420	NA	NA	NA	NA	ENSG00000264773
PPIAP14	0.00518073348913874	NA	-0.00454387741992081	1	ENSG00000264775
U6	NA	NA	NA	NA	ENSG00000264777
Y_RNA	NA	NA	NA	NA	ENSG00000264778
MIR4537	NA	NA	NA	NA	ENSG00000264781
AC005722.4	NA	NA	NA	NA	ENSG00000264785
MIR3148	NA	NA	NA	NA	ENSG00000264788
AC021382.1	NA	NA	NA	NA	ENSG00000264790
AC004147.3	NA	NA	NA	NA	ENSG00000264791
MIR4637	NA	NA	NA	NA	ENSG00000264792
MIR4771-1	NA	NA	NA	NA	ENSG00000264793
MIR5009	NA	NA	NA	NA	ENSG00000264796
MIR4294	NA	NA	NA	NA	ENSG00000264800
ERVFRD-3	-0.0476401803083496	NA	-0.0358953890268938	1	ENSG00000264801
MIR5191	NA	NA	NA	NA	ENSG00000264802
MIR378C	NA	NA	NA	NA	ENSG00000264803
AC068025.1	0.00495371255745715	NA	0.0136352790214003	1	ENSG00000264808
Metazoa_SRP	-0.0118439998458547	NA	-0.0152411493799398	1	ENSG00000264809
MIR4441	NA	NA	NA	NA	ENSG00000264810
AC132938.2	0.000996417693062697	NA	-0.031625085294586	1	ENSG00000264812
AC113554.1	0.00048845061238391	NA	0.00257713432951099	1	ENSG00000264813
MIR1273C	NA	NA	NA	NA	ENSG00000264814
MIR3154	NA	NA	NA	NA	ENSG00000264823
MIR5571	NA	NA	NA	NA	ENSG00000264824
AC091588.2	-0.000494177622525751	NA	-0.00506339642652428	1	ENSG00000264825
AC087749.2	NA	NA	NA	NA	ENSG00000264829
RN7SL468P	-0.00616908873419024	NA	0.000690237368089218	1	ENSG00000264833
AC099677.4	NA	NA	NA	NA	ENSG00000264834
VN1R71P	NA	NA	NA	NA	ENSG00000264837
RN7SL404P	NA	NA	NA	NA	ENSG00000264840
AP001180.4	0.051992044399524	NA	-0.0128106013466449	1	ENSG00000264843
AC119868.1	NA	NA	NA	NA	ENSG00000264845
Y_RNA	NA	NA	NA	NA	ENSG00000264846
Y_RNA	NA	NA	NA	NA	ENSG00000264847
MIR4310	NA	NA	NA	NA	ENSG00000264850
AC011933.2	0.000387233801280299	NA	0.00353016048190388	1	ENSG00000264853
MIR5696	NA	NA	NA	NA	ENSG00000264857
DSG2-AS1	-0.0166342860603711	NA	-0.0142667342036067	1	ENSG00000264859
AC097641.1	0.00730088004237948	NA	0.0401272229388485	1	ENSG00000264860
RN7SL45P	-0.00616908873419023	NA	-0.0055163998047745	1	ENSG00000264862
MIR3613	NA	NA	NA	NA	ENSG00000264864
Metazoa_SRP	NA	NA	NA	NA	ENSG00000264866
AC068112.1	0.00703999074034356	NA	0.0124098792497642	1	ENSG00000264869
AC087499.6	NA	NA	NA	NA	ENSG00000264874
AP005209.1	NA	NA	NA	NA	ENSG00000264876
RN7SL690P	-0.000494177622525756	NA	0.00107672511798619	1	ENSG00000264879
AP005901.2	0.00518073348913873	NA	0	1	ENSG00000264880
AL358013.1	NA	NA	NA	NA	ENSG00000264881
Y_RNA	NA	NA	NA	NA	ENSG00000264887
NOS2P4	NA	NA	NA	NA	ENSG00000264892
U1	NA	NA	NA	NA	ENSG00000264893
AC006141.1	-0.0135851094774074	NA	-0.0369214615836931	1	ENSG00000264895
MIR3921	NA	NA	NA	NA	ENSG00000264897
MIR3616	NA	NA	NA	NA	ENSG00000264901
MIR5701-3	NA	NA	NA	NA	ENSG00000264902
MIR4494	NA	NA	NA	NA	ENSG00000264906
PRELID3BP3	NA	NA	NA	NA	ENSG00000264907
U1	NA	NA	NA	NA	ENSG00000264909
RN7SL525P	-0.00154541880590061	NA	0.0114273290362	1	ENSG00000264910
AC022069.1	NA	NA	NA	NA	ENSG00000264911
AC015845.1	NA	NA	NA	NA	ENSG00000264914
Y_RNA	NA	NA	NA	NA	ENSG00000264915
RN7SL230P	0.00512528066391457	NA	-0.00931720833202395	1	ENSG00000264916
AC018521.5	-0.0386246247681915	NA	0.0671721932759601	1	ENSG00000264920
MIR4540	NA	NA	NA	NA	ENSG00000264922
AC090772.1	0.025456327794091	NA	0.00432553791570017	1	ENSG00000264924
MIR378F	NA	NA	NA	NA	ENSG00000264926
AC131055.1	NA	NA	NA	NA	ENSG00000264930
MIR3138	NA	NA	NA	NA	ENSG00000264931
AC115989.1	-0.0273621691890794	NA	-0.0514312746696705	1	ENSG00000264932
RN7SL190P	-0.00616908873419023	NA	0.000623721739735978	1	ENSG00000264933
MIR4265	NA	NA	NA	NA	ENSG00000264934
AC100830.2	-0.0277119364512738	NA	-0.0249332374698917	1	ENSG00000264937
SNORD3C	0.00963364699032473	NA	0.0296848509791409	1	ENSG00000264940
MIR4474	NA	NA	NA	NA	ENSG00000264941
SH3GL1P2	-0.00986418819785634	NA	-0.0091249055245327	1	ENSG00000264943
MIR3181	NA	NA	NA	NA	ENSG00000264947
U6	NA	NA	NA	NA	ENSG00000264951
PRR29-AS1	0.0109147370699549	NA	-0.0355240649687043	1	ENSG00000264954
Y_RNA	NA	NA	NA	NA	ENSG00000264955
AC138761.1	0.00666571366129972	NA	0.00364201445728079	1	ENSG00000264956
ALOX12P1	0.0108556446008032	NA	0	1	ENSG00000264958
U1	NA	NA	NA	NA	ENSG00000264960
MIR4730	NA	NA	NA	NA	ENSG00000264961
RN7SL440P	-0.0119667202038077	NA	-0.0168261467777988	1	ENSG00000264963
AP001033.1	-0.045252954060175	NA	-0.00491027572630169	1	ENSG00000264964
MIR5094	NA	NA	NA	NA	ENSG00000264966
AC090844.2	0.0533134222011538	NA	0.0352103482788347	1	ENSG00000264968
AC131274.3	NA	NA	NA	NA	ENSG00000264970
PRR13P4	NA	NA	NA	NA	ENSG00000264971
MIR4789	NA	NA	NA	NA	ENSG00000264974
MIR4431	NA	NA	NA	NA	ENSG00000264975
RN7SL630P	-0.00616908873419023	NA	-0.00544988417642125	1	ENSG00000264978
MIR4436B1	NA	NA	NA	NA	ENSG00000264979
AC015563.2	-0.108088272530104	NA	-0.026911974554608	1	ENSG00000264982
MIR5691	NA	NA	NA	NA	ENSG00000264984
AC124804.1	0.055451315040222	NA	0.0613692360207864	1	ENSG00000264985
MIR5092	NA	NA	NA	NA	ENSG00000264986
AC005549.1	NA	NA	NA	NA	ENSG00000264990
SNORD92	NA	NA	NA	NA	ENSG00000264994
SNORD39	NA	NA	NA	NA	ENSG00000264997
U1	NA	NA	NA	NA	ENSG00000264998
MIR5089	NA	NA	NA	NA	ENSG00000264999
MARCHF10-DT	0.00687027587112067	NA	-0.0145473399750021	1	ENSG00000265000
MIR4780	NA	NA	NA	NA	ENSG00000265003
MIR548W	NA	NA	NA	NA	ENSG00000265005
MIR4327	NA	NA	NA	NA	ENSG00000265007
AC011825.4	0.000595887766314486	NA	0.0268607370209007	1	ENSG00000265008
AC087301.1	-0.00616908873419023	NA	0.000623721739735974	1	ENSG00000265010
SNORD32B	NA	NA	NA	NA	ENSG00000265013
MIR3160-1	NA	NA	NA	NA	ENSG00000265014
AP005901.3	0.00379898202815439	NA	0.000314795953470938	1	ENSG00000265015
AGAP12P	-0.086251025229075	NA	-0.00645167991195827	1	ENSG00000265018
NCOR1P2	NA	NA	NA	NA	ENSG00000265019
AC012087.1	NA	NA	NA	NA	ENSG00000265028
AC234063.1	NA	NA	NA	NA	ENSG00000265031
RN7SL262P	-0.0141925433232172	NA	-0.0313666196541519	1	ENSG00000265033
PMM2P1	0.00518073348913873	NA	0	1	ENSG00000265038
AC015688.3	NA	NA	NA	NA	ENSG00000265041
AC068418.2	-0.0450653702341792	NA	-0.0532397156441646	1	ENSG00000265043
AC004253.2	NA	NA	NA	NA	ENSG00000265046
U6	NA	NA	NA	NA	ENSG00000265048
RN7SL622P	0.0399386111888148	NA	0.0192495630854102	1	ENSG00000265052
AC145343.1	-0.0552553863613748	NA	-0.0146368435786587	1	ENSG00000265055
MIR548S	NA	NA	NA	NA	ENSG00000265056
MIR4765	NA	NA	NA	NA	ENSG00000265057
U1	NA	NA	NA	NA	ENSG00000265059
PPY2P	NA	NA	NA	NA	ENSG00000265060
AC061709.1	NA	NA	NA	NA	ENSG00000265061
MIR4692	NA	NA	NA	NA	ENSG00000265064
AP002409.1	-0.00599413197295459	NA	-0.0149072112239811	4.14457529325392e-11	ENSG00000265069
Y_RNA	NA	NA	NA	NA	ENSG00000265071
AC010761.2	-0.000822698482535884	NA	-0.00937505210798155	1	ENSG00000265073
U1	NA	NA	NA	NA	ENSG00000265074
MIR3622B	NA	NA	NA	NA	ENSG00000265075
RN7SL664P	0.00518073348913873	NA	0	1	ENSG00000265078
MIR3691	NA	NA	NA	NA	ENSG00000265083
MIR4655	NA	NA	NA	NA	ENSG00000265089
AP001496.2	-0.0150799732029098	NA	0.00469870368027265	1	ENSG00000265091
MIR4484	NA	NA	NA	NA	ENSG00000265092
RN7SL246P	0.00518073348913873	NA	0	1	ENSG00000265093
AC007922.2	NA	NA	NA	NA	ENSG00000265094
FTLP12	0.00518073348913873	NA	0	1	ENSG00000265095
C1QTNF1-AS1	0.0167737738984987	NA	-0.0133442310581922	1	ENSG00000265096
RBM22P1	NA	NA	NA	NA	ENSG00000265097
MIR4510	NA	NA	NA	NA	ENSG00000265098
AC090774.1	NA	NA	NA	NA	ENSG00000265099
AC005332.1	0.0762190633970001	NA	-0.0194949965090851	1	ENSG00000265100
AC091027.1	NA	NA	NA	NA	ENSG00000265101
MIR3942	NA	NA	NA	NA	ENSG00000265102
Y_RNA	NA	NA	NA	NA	ENSG00000265105
GJA5	-0.00433767479616397	NA	-0.0145423158286929	1	ENSG00000265107
MIR4731	NA	NA	NA	NA	ENSG00000265110
MIR3153	NA	NA	NA	NA	ENSG00000265112
AC026474.1	0	NA	0.00741225268479225	1	ENSG00000265113
AC011824.1	-0.0118439998458547	NA	-0.0107383075381888	1	ENSG00000265115
SNORD117	NA	NA	NA	NA	ENSG00000265116
AC134669.1	-0.0235983743935079	NA	0.0704970488067225	1	ENSG00000265118
AC068594.1	-0.00616908873419023	NA	-0.0055163998047745	1	ENSG00000265121
RN7SL200P	0.00754782289804332	NA	-0.000889326899848234	1	ENSG00000265123
AC011824.2	-0.00616908873419024	NA	-0.0055163998047745	1	ENSG00000265125
AC004448.3	0.00518073348913873	NA	0.0124387543959109	1	ENSG00000265126
AC016866.2	NA	NA	NA	NA	ENSG00000265128
MIR3190	NA	NA	NA	NA	ENSG00000265134
MIR5687	NA	NA	NA	NA	ENSG00000265135
AC124283.4	-0.0388359373628846	NA	-0.0252127259541859	1	ENSG00000265136
MIR3192	NA	NA	NA	NA	ENSG00000265137
CR753815.1	NA	NA	NA	NA	ENSG00000265138
AC005899.3	0	NA	0	1	ENSG00000265139
MIR4301	NA	NA	NA	NA	ENSG00000265140
RN7SL451P	0	NA	0.00584562947315024	1	ENSG00000265141
MIR133A1HG	0.0289504145052606	NA	-0.0322746341041106	1	ENSG00000265142
MIR548AM	NA	NA	NA	NA	ENSG00000265144
SNORD53	NA	NA	NA	NA	ENSG00000265145
TSPOAP1-AS1	-0.0607441789495056	NA	-0.10301599959592	1	ENSG00000265148
MIR151B	NA	NA	NA	NA	ENSG00000265154
SNORD52	NA	NA	NA	NA	ENSG00000265156
LRRC37A7P	0.0685891540641708	NA	0.000365012516940177	1	ENSG00000265158
Y_RNA	NA	NA	NA	NA	ENSG00000265159
MIR5003	NA	NA	NA	NA	ENSG00000265160
CDRT8	NA	NA	NA	NA	ENSG00000265163
MIR2681	NA	NA	NA	NA	ENSG00000265164
MIR4307	NA	NA	NA	NA	ENSG00000265165
AC005726.3	-0.0635518014916142	NA	-0.0587430847991041	1	ENSG00000265168
RN7SL667P	-0.00381762493770035	NA	0.0225557583415587	1	ENSG00000265170
MIR4262	NA	NA	NA	NA	ENSG00000265172
AP005202.1	NA	NA	NA	NA	ENSG00000265174
MIR3202-1	NA	NA	NA	NA	ENSG00000265176
MIR4728	NA	NA	NA	NA	ENSG00000265178
AP000894.2	0.0165305557124677	NA	0.00720463960790089	1	ENSG00000265179
MIR4790	NA	NA	NA	NA	ENSG00000265180
MIR4674	NA	NA	NA	NA	ENSG00000265181
SRP72P1	NA	NA	NA	NA	ENSG00000265182
SNORD3B-1	-0.0577987832363622	NA	-0.0331831335562249	1	ENSG00000265185
AP001496.3	-0.0190928435133318	NA	0.000117141230754119	1	ENSG00000265188
ANXA8	-0.0431166866267742	NA	-0.0406564957477822	1	ENSG00000265190
MIR3923	NA	NA	NA	NA	ENSG00000265193
AL359922.2	0.21395494824008	NA	0.0316734815039877	1	ENSG00000265194
MIR4312	NA	NA	NA	NA	ENSG00000265195
MIR4677	NA	NA	NA	NA	ENSG00000265201
RBP3	NA	NA	NA	NA	ENSG00000265203
AC090772.2	NA	NA	NA	NA	ENSG00000265204
AC010761.3	-0.15357741245892	NA	-0.0690835889853584	1	ENSG00000265205
AC004687.1	-0.00616908873419023	NA	-0.00963006516601803	1	ENSG00000265206
MIR4486	NA	NA	NA	NA	ENSG00000265210
MIR3684	NA	NA	NA	NA	ENSG00000265213
MIR4283-2	NA	NA	NA	NA	ENSG00000265214
MIR4269	NA	NA	NA	NA	ENSG00000265215
AC090358.1	0.00425634147919287	NA	0.00262271266956657	1	ENSG00000265217
AC103810.2	-0.00491809251674394	NA	-0.0502751194066968	1	ENSG00000265218
AC079336.2	0.00247516123481531	NA	-0.0377489463400959	1	ENSG00000265222
RNU1-79P	NA	NA	NA	NA	ENSG00000265223
MIR548AI	NA	NA	NA	NA	ENSG00000265226
MIR4699	NA	NA	NA	NA	ENSG00000265227
ABBA01006766.1	NA	NA	NA	NA	ENSG00000265233
SNORD84	NA	NA	NA	NA	ENSG00000265236
MIR3142	NA	NA	NA	NA	ENSG00000265237
AC114689.2	NA	NA	NA	NA	ENSG00000265240
RBM8A	0.0874652603882744	0.771423484398113	0.0423986292719174	1	ENSG00000265241
IGLJCOR18	NA	NA	NA	NA	ENSG00000265243
AC129926.1	0.00574429648869922	NA	-0.0133624841733727	1	ENSG00000265246
MIR4472-1	NA	NA	NA	NA	ENSG00000265247
U1	NA	NA	NA	NA	ENSG00000265248
MIR4288	NA	NA	NA	NA	ENSG00000265251
MIR3132	NA	NA	NA	NA	ENSG00000265252
MIR4446	NA	NA	NA	NA	ENSG00000265253
AC015917.2	0.00656514007900906	NA	0.000271384226297573	1	ENSG00000265254
7SK	NA	NA	NA	NA	ENSG00000265255
AP005263.1	0.0134608501327439	NA	-0.0122790994384687	1	ENSG00000265257
MIR4686	NA	NA	NA	NA	ENSG00000265258
RN7SL74P	-0.00616908873419023	NA	0.000690237368089222	1	ENSG00000265260
AC027575.1	-0.0118439998458547	NA	-0.0107383075381888	1	ENSG00000265261
TRMT112P3	0.00518073348913873	NA	0	1	ENSG00000265262
AC233702.5	0.00518073348913873	NA	0	1	ENSG00000265265
RN7SL693P	-0.00134384217386472	NA	-0.0123163375737946	1	ENSG00000265272
PGDP1	0.00518073348913873	NA	0.00152972849623642	1	ENSG00000265273
Y_RNA	NA	NA	NA	NA	ENSG00000265278
CLUHP6	NA	NA	NA	NA	ENSG00000265279
MIR3935	NA	NA	NA	NA	ENSG00000265281
AC005828.4	0	NA	0.00636783721036424	1	ENSG00000265282
MIR4770	NA	NA	NA	NA	ENSG00000265284
AC005726.4	0.0226053262414501	NA	-0.044647156282089	1	ENSG00000265287
AC104996.1	NA	NA	NA	NA	ENSG00000265289
MIR4710	NA	NA	NA	NA	ENSG00000265291
ARGFXP2	0.0435672688012612	NA	9.48179257887151e-05	1	ENSG00000265293
FEM1AP2	0.00518073348913873	NA	0	1	ENSG00000265296
AC132812.1	0.0855198769279273	NA	0.0127039255466115	1	ENSG00000265298
MIR548AD	NA	NA	NA	NA	ENSG00000265301
AC099850.2	0.00661042460850206	NA	-0.0116483809520886	1	ENSG00000265303
MIR3650	NA	NA	NA	NA	ENSG00000265304
MIR3195	NA	NA	NA	NA	ENSG00000265306
LINC01476	-0.0915440806235123	NA	-0.0898948577029052	1	ENSG00000265313
RN7SL199P	-0.000494177622525749	NA	0.00107672511798619	1	ENSG00000265315
AP005059.2	-0.00616908873419023	NA	-0.00544988417642125	1	ENSG00000265316
RN7SL847P	0.00518073348913875	NA	0.00159624412458966	1	ENSG00000265319
MIR4263	NA	NA	NA	NA	ENSG00000265321
MIR3118-2	NA	NA	NA	NA	ENSG00000265322
Y_RNA	NA	NA	NA	NA	ENSG00000265323
SNORD84	NA	NA	NA	NA	ENSG00000265325
Metazoa_SRP	NA	NA	NA	NA	ENSG00000265326
RN7SL411P	-0.000494177622525751	NA	-0.00506339642652428	1	ENSG00000265327
MIR548AB	NA	NA	NA	NA	ENSG00000265328
MIR4524B	NA	NA	NA	NA	ENSG00000265331
MIR3137	NA	NA	NA	NA	ENSG00000265333
AC130324.2	0.000474166088329815	NA	0.0292188439649149	1	ENSG00000265334
AC079336.3	-0.00616908873419023	NA	-0.00544988417642125	1	ENSG00000265337
OR4K7P	NA	NA	NA	NA	ENSG00000265340
AC011933.3	-0.000494177622525739	NA	-0.00969926952498182	1	ENSG00000265342
MIR5188	NA	NA	NA	NA	ENSG00000265345
MIR4291	NA	NA	NA	NA	ENSG00000265347
AC118755.2	0.00518073348913873	NA	0	1	ENSG00000265349
U6	NA	NA	NA	NA	ENSG00000265351
LINC01899	NA	NA	NA	NA	ENSG00000265352
TIMM23	0.156186979583498	0.549757459678231	0.0479793099301347	1	ENSG00000265354
MIR3136	NA	NA	NA	NA	ENSG00000265355
AC004147.4	NA	NA	NA	NA	ENSG00000265356
MIR4493	NA	NA	NA	NA	ENSG00000265357
AC004231.3	NA	NA	NA	NA	ENSG00000265359
GLUD1P2	0.00385898852999446	NA	0.0366081332522207	1	ENSG00000265366
MIR4476	NA	NA	NA	NA	ENSG00000265368
PCAT18	-0.0281555698694335	NA	-0.000489198491395733	1	ENSG00000265369
MIR4682	NA	NA	NA	NA	ENSG00000265370
MIR4675	NA	NA	NA	NA	ENSG00000265372
MIR3180-2	NA	NA	NA	NA	ENSG00000265373
LINC01908	0.00518073348913873	NA	-0.00402166968270682	1	ENSG00000265374
MIR4679-2	NA	NA	NA	NA	ENSG00000265375
MIR466	NA	NA	NA	NA	ENSG00000265376
AC012572.1	NA	NA	NA	NA	ENSG00000265378
AC079070.1	NA	NA	NA	NA	ENSG00000265380
RN7SL219P	-0.0352572687188541	NA	-0.0277918537118723	1	ENSG00000265386
RN7SL391P	-0.000494177622525739	NA	-0.00506339642652429	1	ENSG00000265388
MIR4999	NA	NA	NA	NA	ENSG00000265390
MIR4252	NA	NA	NA	NA	ENSG00000265392
AC084125.4	0.0232425895941746	NA	0.0278400943348464	1	ENSG00000265393
AC104984.2	-0.0114290848050039	NA	0.0139443155675368	1	ENSG00000265394
MIR3944	NA	NA	NA	NA	ENSG00000265395
MIR3128	NA	NA	NA	NA	ENSG00000265396
AP005329.2	0.0502826671770455	NA	0.0203697970345022	1	ENSG00000265399
AC005244.2	0.023516685805132	NA	0.0146901820438226	1	ENSG00000265400
AC093484.3	0.107963159019789	0.839246252270579	0.0766703326536068	1	ENSG00000265401
RSL24D1P9	NA	NA	NA	NA	ENSG00000265402
MIR4324	NA	NA	NA	NA	ENSG00000265407
AC009084.1	-0.00616908873419023	NA	-0.00544988417642125	1	ENSG00000265408
U6	NA	NA	NA	NA	ENSG00000265409
RN7SL656P	-0.000494177622525749	NA	0.00107672511798619	1	ENSG00000265411
AP001094.2	0.0326209460459744	NA	0.0157485313880072	1	ENSG00000265413
AC099850.3	0.0108556446008032	NA	-0.00415738967002384	1	ENSG00000265415
AP005119.2	0.0162628365040988	NA	0.0133899059251816	1	ENSG00000265417
MIR4261	NA	NA	NA	NA	ENSG00000265418
MIR4779	NA	NA	NA	NA	ENSG00000265420
AC016601.1	NA	NA	NA	NA	ENSG00000265421
MIR4684	NA	NA	NA	NA	ENSG00000265422
MIR4652	NA	NA	NA	NA	ENSG00000265423
AC005909.1	NA	NA	NA	NA	ENSG00000265425
AC006441.2	NA	NA	NA	NA	ENSG00000265428
MIR4782	NA	NA	NA	NA	ENSG00000265429
MIR4308	NA	NA	NA	NA	ENSG00000265432
MIR4447	NA	NA	NA	NA	ENSG00000265433
MIR3121	NA	NA	NA	NA	ENSG00000265435
AP005212.1	NA	NA	NA	NA	ENSG00000265437
RN7SL811P	NA	NA	NA	NA	ENSG00000265439
MIR3941	NA	NA	NA	NA	ENSG00000265442
AC127024.3	-0.0329899862978309	NA	-0.0373691127449723	1	ENSG00000265443
MIR4733	NA	NA	NA	NA	ENSG00000265444
AC005703.2	-0.0495711709344213	NA	-0.0354841767633198	1	ENSG00000265445
MIR4502	NA	NA	NA	NA	ENSG00000265450
AC012447.1	-0.00566687285892193	NA	0.0208215479495993	1	ENSG00000265451
MIR3682	NA	NA	NA	NA	ENSG00000265452
AC026254.1	NA	NA	NA	NA	ENSG00000265453
MIR3672	NA	NA	NA	NA	ENSG00000265456
AC132938.3	-0.0599703702456136	NA	-0.100677019767363	1	ENSG00000265458
AC015910.1	-0.00606521749321802	NA	0.00200323051676326	1	ENSG00000265460
MIR3680-1	NA	NA	NA	NA	ENSG00000265462
MIR4768	NA	NA	NA	NA	ENSG00000265465
POLR3KP2	NA	NA	NA	NA	ENSG00000265469
MIR548AQ	NA	NA	NA	NA	ENSG00000265470
FAM32DP	NA	NA	NA	NA	ENSG00000265472
AC010761.4	-0.0258078316436798	NA	-0.0276491544955386	1	ENSG00000265474
AP000915.2	NA	NA	NA	NA	ENSG00000265477
AC107982.3	-0.094834562281391	NA	-0.0459744535997561	1	ENSG00000265478
DTX2P1-UPK3BP1-PMS2P11	-0.15598612887501	0.72228852712496	-0.0436189922616963	1	ENSG00000265479
