gene_name	logFC	adj.P.Val	ID
Fbxo24	0.232220594199755	0.700411247513921	ENSMUSG00000089984
Gm45713	2.23676014833726	0.308544520141785	ENSMUSG00000089989
Gm16332	-0.276184168671331	0.626810761364437	ENSMUSG00000089991
Gm16239	-1.17631850253264	0.117842126036713	ENSMUSG00000089994
Gm15716	-2.4910548366928	0.106782390738211	ENSMUSG00000089995
Phtf1os	-0.318326049896914	0.303356451936409	ENSMUSG00000089998
Ier3ip1	0.659142125149194	0.00075033618868609	ENSMUSG00000090000
Gm9719	-1.54762008219478	0.368665631283436	ENSMUSG00000090001
Gm16006	0.1456699496016	0.81826774367492	ENSMUSG00000090002
Gm16125	-0.642059266401261	0.286093601117157	ENSMUSG00000090004
Gm16540	-0.0730974723873614	0.922439327108592	ENSMUSG00000090005
Rpl30-ps2	-0.723411907974187	0.724876115398941	ENSMUSG00000090007
Gm16282	-0.965620298381899	0.205370942179994	ENSMUSG00000090009
Gm15446	-0.181501929000974	0.669246793138537	ENSMUSG00000090015
Gm16578	-0.55589719823075	0.411407588837145	ENSMUSG00000090016
Gimap1	-0.0508976080624421	0.826720493942524	ENSMUSG00000090019
Gm15996	-0.119563713227075	0.876649735277284	ENSMUSG00000090026
Gm15740	-0.649754220328511	0.197504578233664	ENSMUSG00000090027
A430072P03Rik	-0.38847254528316	0.380759823047935	ENSMUSG00000090030
4732440D04Rik	-0.0290306460574339	0.923516235343011	ENSMUSG00000090031
Galnt4	0.525291810361609	0.00098337442248913	ENSMUSG00000090035
Gm16573	-0.796424483946062	0.261105161803685	ENSMUSG00000090038
Gm15894	-0.816315713305247	0.271564072479838	ENSMUSG00000090039
Gm16167	-0.924537920511864	0.0918293640333187	ENSMUSG00000090043
Runx2os3	-1.07630860139014	0.446773159707474	ENSMUSG00000090048
Pakap	0.771888360858271	0.328838237185162	ENSMUSG00000090053
Gm15629	-1.32604219514101	0.0322763100674637	ENSMUSG00000090054
Gm16333	-0.257130110579103	0.780631466473504	ENSMUSG00000090057
Olfr1062	-0.151438170903877	0.815394414188016	ENSMUSG00000090059
Galnt6os	-0.540442873885624	0.498481489818085	ENSMUSG00000090062
Dlx6os1	-0.287933226934837	0.672598814848653	ENSMUSG00000090063
1110002E22Rik	-0.832095797518953	0.063102602763518	ENSMUSG00000090066
E430024P14Rik	-0.639846603047559	0.0991052097560316	ENSMUSG00000090069
Gm16577	0.752562978330689	0.528614414436825	ENSMUSG00000090070
Gm16251	-0.433137684683064	0.5303477420194	ENSMUSG00000090075
Lime1	0.0171469700042604	0.963926935664659	ENSMUSG00000090077
Gm16147	-0.190778473515491	0.743986051138039	ENSMUSG00000090078
Gm15849	-0.599044911424155	0.44699620477135	ENSMUSG00000090079
Gm15872	-0.986331037034545	0.124601248984825	ENSMUSG00000090080
Gm16587	0.515808485406469	0.404779502997114	ENSMUSG00000090081
Rnf8	-0.144800862127365	0.39120253681101	ENSMUSG00000090083
Srpx	1.92746754971276	8.06740359506069e-08	ENSMUSG00000090084
AI480526	-0.329766946284377	0.291015828260089	ENSMUSG00000090086
Gm14399	0.484976682831656	0.057480566954273	ENSMUSG00000090093
Alms1-ps2	0.79466459207603	0.495184024505978	ENSMUSG00000090098
Ttbk2	0.675624648415719	0.0013105433607348	ENSMUSG00000090100
Gm16094	-0.263786584078661	0.741590879659673	ENSMUSG00000090103
Slmapos2	-0.0861610538653594	0.820895136699517	ENSMUSG00000090104
Gm15890	-1.55284416782507	0.0725463363544685	ENSMUSG00000090105
Cmc4	-0.414608950648953	0.20888497442657	ENSMUSG00000090110
Shprh	0.0847358468136488	0.419420503843618	ENSMUSG00000090112
Nhlrc4	-0.78665642693681	0.0470105777483052	ENSMUSG00000090113
Usp49	-0.21023119882219	0.23429668539533	ENSMUSG00000090115
Gm16541	-0.391088789668905	0.653605492019287	ENSMUSG00000090117
Gm16163	-0.308992848355024	0.572120569502109	ENSMUSG00000090118
Gm8185	-0.552179074826084	0.374446744353936	ENSMUSG00000090119
Abhd12b	-1.40023893045664	0.0393403325008264	ENSMUSG00000090121
Kcne1l	1.67504296927636	0.0740813861881944	ENSMUSG00000090122
Ugt1a7c	-0.0227600418747578	0.93065303897519	ENSMUSG00000090124
Pou3f1	0.368821907207409	0.670908157869997	ENSMUSG00000090125
Olfr287	-0.526463508508901	0.325028623910992	ENSMUSG00000090129
Gm10177	-0.109350801505154	0.649442756732319	ENSMUSG00000090136
Uba52	-0.097217670372018	0.509679605983954	ENSMUSG00000090137
Ugt1a6b	-0.349790664106411	0.505095300811621	ENSMUSG00000090145
Acad11	-0.0643670153140414	0.789687778011273	ENSMUSG00000090150
Gm16534	-0.138226139599397	0.788454720952375	ENSMUSG00000090157
4930480K15Rik	-0.15457960536474	0.844170757027594	ENSMUSG00000090160
BC035044	-0.14948673198413	0.543826820867089	ENSMUSG00000090164
Ugt1a2	-0.460023320820923	0.640861455453261	ENSMUSG00000090171
Fbxw10	1.05848617487378	0.155898916987793	ENSMUSG00000090173
Gm10612	-0.320149847623117	0.446152675744656	ENSMUSG00000090174
Cd200r2	-0.165775472367729	0.759430635268318	ENSMUSG00000090176
Gm15523	-0.893687444499827	0.358848867812798	ENSMUSG00000090185
9230105E05Rik	-0.473056809456079	0.4006530104675	ENSMUSG00000090191
Gm16556	-0.254034639795098	0.68427278384326	ENSMUSG00000090192
Gm16161	-1.38711516016943	0.0523761603314159	ENSMUSG00000090194
1700025N21Rik	-0.0659131908107231	0.937865226656514	ENSMUSG00000090200
4930524O07Rik	-0.613334803163199	0.53476656844476	ENSMUSG00000090207
Itga10	0.591563943527701	0.0158765018945368	ENSMUSG00000090210
Tmem189	0.0405996162174187	0.84327175352364	ENSMUSG00000090213
Gm15657	-0.266025977373747	0.734105122579026	ENSMUSG00000090214
Trim34b	-1.98577620069532	0.0244920636177729	ENSMUSG00000090215
Gm16116	-1.34221472160663	0.171295533890779	ENSMUSG00000090217
4930516K23Rik	-0.893888205498898	0.0328654754444561	ENSMUSG00000090219
Pitpnm2os1	-0.665711998757157	0.420467087062207	ENSMUSG00000090220
Ifi203-ps	0.0830496724695726	0.914512147029895	ENSMUSG00000090222
Gm16110	-0.881456308095899	0.135124398220638	ENSMUSG00000090226
Gm16315	-0.525614480861721	0.386251315895373	ENSMUSG00000090230
Cfb	0.842271305065805	0.0166374802371053	ENSMUSG00000090231
Gm16244	-0.317899631671335	0.424814034782035	ENSMUSG00000090235
Car15	-0.500533708584873	0.346529679040705	ENSMUSG00000090236
Gm16103	-2.36671360772133	0.0768404827290243	ENSMUSG00000090243
Gm16572	-1.48791791572194	0.164554241399332	ENSMUSG00000090244
Gm17017	-0.744298476175758	0.137722459960413	ENSMUSG00000090246
Bloc1s1	0.324882187906709	0.0522603371605454	ENSMUSG00000090247
Gm3287	-1.06317851746221	0.513599296516176	ENSMUSG00000090249
Gm16028	-0.687293696882179	0.11775589839775	ENSMUSG00000090252
Gm1965	-0.883059775312528	0.26060358271661	ENSMUSG00000090254
Alms1-ps1	1.31252055303938	0.19134050358908	ENSMUSG00000090256
Gm4524	0.648180463884488	0.0124107305013963	ENSMUSG00000090257
Churc1	-0.104105891531933	0.467530962311518	ENSMUSG00000090258
Eif4ebp3	0.206824722863227	0.668930927427062	ENSMUSG00000090264
Mettl23	-0.0408533042930839	0.844127830143367	ENSMUSG00000090266
Mndal	0.0248611543890283	0.963462075736783	ENSMUSG00000090272
Tarbp1	-0.124792939691173	0.54653997919873	ENSMUSG00000090290
Lrrc10b	-0.221740440502419	0.680782731435199	ENSMUSG00000090291
Gm17034	-0.134037692208074	0.750883565379519	ENSMUSG00000090293
Vmn2r99	-1.0904139954627	0.00459416527883022	ENSMUSG00000090304
Gm5459	-0.740426390599477	0.308786682613851	ENSMUSG00000090305
1700071M16Rik	-0.810516854738935	0.0360990956712103	ENSMUSG00000090307
Vmn2r104	-0.556656835551578	0.438311588108986	ENSMUSG00000090315
Gm17324	0.000756594307181224	0.999532081497907	ENSMUSG00000090317
Gm17090	-1.14985917996405	0.206642866372749	ENSMUSG00000090322
9130221H12Rik	-0.246144479309216	0.180511227369949	ENSMUSG00000090330
Cfap97d2	-0.565091683763412	0.357927717982092	ENSMUSG00000090336
Gm17081	-0.280926088685235	0.774930624113053	ENSMUSG00000090338
Gm17555	-0.530146645138497	0.150279760245538	ENSMUSG00000090353
Gm2822	-0.696344861234542	0.0132880152081066	ENSMUSG00000090358
Vmn2r79	-0.550588219545135	0.0557764822554398	ENSMUSG00000090362
Gm3512	1.48349862114105	0.174987144563609	ENSMUSG00000090363
Mir99ahg	0.481722459346558	0.0608949776914402	ENSMUSG00000090386
Gm17056	-0.0362330810318327	0.938506671404806	ENSMUSG00000090387
4930523C07Rik	0.435464717079767	0.0604509389259708	ENSMUSG00000090394
Gm17096	-0.666862154695934	0.2939962868607	ENSMUSG00000090397
Gm17058	-0.589316650111904	0.435598062095825	ENSMUSG00000090406
Gm17402	-2.12596752763584	0.0472453829595065	ENSMUSG00000090408
Vmn1r174	-0.837790798469928	0.25952492348307	ENSMUSG00000090411
Vmn2r94	-0.466938506349158	0.239939907010113	ENSMUSG00000090417
Vmn2r75	-0.330526369364948	0.586271723857779	ENSMUSG00000090436
Gm17455	1.65942405109669	0.000778145719597393	ENSMUSG00000090439
Gm17122	0.864218613618636	0.750502675254545	ENSMUSG00000090458
Gm17210	0.472083212539161	0.415871182516936	ENSMUSG00000090459
BC035947	-0.727384029832559	0.22281543003593	ENSMUSG00000090486
Gm17415	0.132813534020614	0.810736559969182	ENSMUSG00000090489
Gm17057	0.723053417470385	0.282208090128273	ENSMUSG00000090500
Rps11-ps1	-0.533165943272349	0.397942700243702	ENSMUSG00000090516
Gypc	-0.270616443445268	0.0327855129717138	ENSMUSG00000090523
Cdr1	-0.259724015314943	0.911755098714095	ENSMUSG00000090546
Snrpe	-0.00800412812252826	0.975786637754371	ENSMUSG00000090553
Gm17137	-0.700411662988025	0.0484411220741805	ENSMUSG00000090559
Gm17207	-0.37685149228019	0.625801317124802	ENSMUSG00000090561
A430057M04Rik	-0.468277034221468	0.357212917720599	ENSMUSG00000090564
4930405O22Rik	-0.0962990212899876	0.882084031476811	ENSMUSG00000090565
Gm17055	-0.491651571887193	0.333913053869981	ENSMUSG00000090576
Vmn2r6	-0.462768497575385	0.269603359123769	ENSMUSG00000090581
Gm17024	-0.821625206915719	0.0696887839765312	ENSMUSG00000090582
Gm17571	-1.70877896055396	0.175063131456537	ENSMUSG00000090592
Gm17200	-0.829196785846184	0.223934724699961	ENSMUSG00000090608
Vmn2r60	-0.43521810716269	0.160484183181032	ENSMUSG00000090619
A930033H14Rik	-0.0933378274790004	0.783845001519679	ENSMUSG00000090622
Gm20721	0.858141990891994	0.012146871984334	ENSMUSG00000090625
Tex9	-0.467605671216704	0.0785168215284763	ENSMUSG00000090626
Gm17083	-0.592095394085443	0.258187344860727	ENSMUSG00000090628
Zfp712	0.053605678523023	0.861176276638714	ENSMUSG00000090641
Vmn2r120	-0.590499968981895	0.00471386543740482	ENSMUSG00000090655
Zfp493	0.110403503490143	0.731899230615479	ENSMUSG00000090659
Gad1-ps	-0.276636267314856	0.256070291032604	ENSMUSG00000090665
Mdfic2	1.4479246153225	0.00135870251608426	ENSMUSG00000090667
Gm17082	-0.360176550001088	0.489735444014519	ENSMUSG00000090674
Olfr111	-0.171329723196624	0.778803406574046	ENSMUSG00000090675
Apold1	0.752430057624774	0.00553938348683041	ENSMUSG00000090698
Gm17233	-0.250611807971733	0.718410627757658	ENSMUSG00000090706
Gm17173	-0.319800304389882	0.654177051428212	ENSMUSG00000090709
Gm8378	-0.710445330284683	0.365551781762985	ENSMUSG00000090722
Gm17420	-0.871431020741347	0.00864304950534796	ENSMUSG00000090728
Rps27	0.10426995477788	0.688756179493876	ENSMUSG00000090733
Vmn2r63	-0.502132895471699	0.0671666356237764	ENSMUSG00000090751
Gm17201	-0.0325223383973103	0.882084031476811	ENSMUSG00000090761
Vmn2r56	-0.679033480278493	0.0149681328554806	ENSMUSG00000090762
Vmn2r74	-1.30011509762163	0.0319572363395429	ENSMUSG00000090774
Gm3235	-0.0701652093381366	0.931226044348138	ENSMUSG00000090778
Gm17110	-0.463888786803762	0.643905813347423	ENSMUSG00000090779
Gm17116	-0.884619231859327	0.304667392042483	ENSMUSG00000090785
Klhl33	-0.228600431303505	0.637652490090751	ENSMUSG00000090799
Vmn2r70	-1.12536428316566	0.207976696463956	ENSMUSG00000090806
Samd15	-0.934296028576555	0.0466848680289985	ENSMUSG00000090812
Olfr1344	-1.7919002586829	0.0881928978298493	ENSMUSG00000090824
Myl6	0.423325812615624	0.00762403499743197	ENSMUSG00000090841
Heatr4	-1.00384327530611	0.167724603535604	ENSMUSG00000090843
Rps13	0.017989605940671	0.919710920699867	ENSMUSG00000090862
Gm17112	0.231754123945502	0.665404465891266	ENSMUSG00000090873
Hspa1b	0.586713816359425	0.242586515805118	ENSMUSG00000090877
Phf11	0.223900330953521	0.800204097253501	ENSMUSG00000090881
D6Ertd527e	2.26270364744987	0.00903009048426693	ENSMUSG00000090891
Pabpc4l	0.579366766584571	0.439153532792301	ENSMUSG00000090919
1810064F22Rik	-0.745243983655589	0.0757950423660977	ENSMUSG00000090925
Synj2bp	0.0474610352013576	0.76560693111543	ENSMUSG00000090935
Gm17705	-0.765610502340743	0.229142212732597	ENSMUSG00000090936
Gm17147	0.0298786727833642	0.969240163505346	ENSMUSG00000090939
F830016B08Rik	-0.0280026057303653	0.945755588987728	ENSMUSG00000090942
Ccdc71l	-0.141549827820136	0.325416602631367	ENSMUSG00000090946
Gm17251	0.0258534789897755	0.935022170831321	ENSMUSG00000090952
Lrrc32	1.11601257231417	0.001271942468091	ENSMUSG00000090958
Gm17655	-0.549996349295113	0.1534311574539	ENSMUSG00000090963
Gm17203	-0.417548204095915	0.258325559768442	ENSMUSG00000090965
Vmn2r116	-0.548499841944006	0.180495534797725	ENSMUSG00000090966
Olfr718-ps1	-0.444580634211907	0.168369559721754	ENSMUSG00000090981
Gm20458	-0.790814926724933	0.874225400201977	ENSMUSG00000090996
Vmn2r69	-0.588635054066235	0.0921868018508508	ENSMUSG00000091006
Vmn1r34	-1.10603095312631	0.108903737181691	ENSMUSG00000091012
Vmn1r1	-1.24703843083716	0.0300912110361552	ENSMUSG00000091013
Gm17300	-0.117208798383893	0.738297807394336	ENSMUSG00000091021
9330020H09Rik	-0.449481909808683	0.201925583307388	ENSMUSG00000091050
Siglec15	0.511553853144296	0.11104910245924	ENSMUSG00000091055
Vmn2r14	-0.0582943309129358	0.952718155730678	ENSMUSG00000091059
Vmn2r115	-0.442554146228858	0.0333600076791333	ENSMUSG00000091076
Rpl6l	-1.37146238774427	0.254178752433449	ENSMUSG00000091086
Ccdc152	0.726774653939354	0.0121366665842263	ENSMUSG00000091119
Gm17108	0.091652317081404	0.885684288170745	ENSMUSG00000091133
Phf11c	-0.17904750604916	0.717628894321538	ENSMUSG00000091144
Vmn1r224	-0.615189901887765	0.132522107663521	ENSMUSG00000091151
Gm17120	-1.36344063223969	0.123150792546625	ENSMUSG00000091172
Gm5141	-0.53452924894194	0.221550486052533	ENSMUSG00000091183
Gm17059	-0.971701137530102	0.178032576823968	ENSMUSG00000091184
Gm3755	-0.405978103137589	0.410463685625834	ENSMUSG00000091227
Gm20390	0.346730240159673	0.194668641443552	ENSMUSG00000091228
Gm17103	-0.457102887594912	0.348747543416534	ENSMUSG00000091238
Vmn2r76	-0.509361839309582	0.0236913770118844	ENSMUSG00000091239
Vgll3	2.82726836019312	3.69994196779999e-06	ENSMUSG00000091243
Smim13	0.335226890707572	0.0756038569104558	ENSMUSG00000091264
Speer6-ps1	-0.791181448310325	0.340242288762714	ENSMUSG00000091304
Fth-ps2	-0.749872413771086	0.0816859694422157	ENSMUSG00000091313
Gm17214	-0.0134375820320003	0.988299787471032	ENSMUSG00000091315
Gm5415	-0.595389523080564	0.458049814641328	ENSMUSG00000091318
Eid1	0.381743156661847	0.00205375058515807	ENSMUSG00000091337
Col6a5	1.30652439338677	0.079041812457744	ENSMUSG00000091345
Vmn2r92	-0.481188521629238	0.141716244079339	ENSMUSG00000091350
Speer5-ps1	-0.897399216878842	0.0142403158274734	ENSMUSG00000091358
Gm7701	-0.495244435577296	0.259103377837503	ENSMUSG00000091363
Vmn1r18	-0.469182592668232	0.0527170102464785	ENSMUSG00000091382
Gcnt4	2.31019873568853	8.24281743100697e-06	ENSMUSG00000091387
H4c14	-0.150063174144721	0.557647667734146	ENSMUSG00000091405
Vmn2r117	-0.318552996805935	0.287082828494895	ENSMUSG00000091407
Gm2895	-1.37051729477091	0.281634302473367	ENSMUSG00000091412
Ak9	-0.24057972605827	0.73749290205569	ENSMUSG00000091415
Gm4202	0.47560813489309	0.328462760979835	ENSMUSG00000091421
Gm17509	-0.845470289706089	0.0696887839765312	ENSMUSG00000091423
Gm17228	-1.07600283715594	0.082182602087152	ENSMUSG00000091426
Gm17088	-0.614910775370425	0.202712996490545	ENSMUSG00000091438
Gm17023	0.596501046640587	0.648830322043646	ENSMUSG00000091443
Vmn2r11	-0.139380284831894	0.754039241990302	ENSMUSG00000091450
Otogl	-0.0821581446876803	0.867571744650258	ENSMUSG00000091455
Gm17084	0.836625127331913	0.0178673151065244	ENSMUSG00000091462
Vmn2r82	0.00493105038257946	0.99717496607113	ENSMUSG00000091468
2610021A01Rik	-0.208748550043696	0.487085721150154	ENSMUSG00000091474
Cerox1	1.1277707566348	0.0607188472920238	ENSMUSG00000091475
Catspere2	0.644086664195583	0.272727781552276	ENSMUSG00000091476
Triml2	-0.565904271676635	0.243398748485775	ENSMUSG00000091490
Vmn2r97	-0.30407050275606	0.0904877839896798	ENSMUSG00000091491
Gm17025	0.35153716561601	0.560969067329361	ENSMUSG00000091492
Mpc1-ps	0.553612332955109	0.832171640732628	ENSMUSG00000091498
Gm17194	0.102983734384076	0.892779570963652	ENSMUSG00000091507
Gm17066	0.0256087817373962	0.916121077382708	ENSMUSG00000091509
Lamtor3	0.298258197656055	0.0597185525409337	ENSMUSG00000091512
Gm17484	-0.431948880415644	0.345553444931792	ENSMUSG00000091514
AU040972	-0.332964015436882	0.497250229427862	ENSMUSG00000091523
Cldn20	-0.552917364463177	0.470183114675765	ENSMUSG00000091530
Olfr102	-1.07763556677372	0.296886070830058	ENSMUSG00000091531
Gm17195	-0.834040042929298	0.344893524609064	ENSMUSG00000091534
Tma7	0.303689313183495	0.125069802616074	ENSMUSG00000091537
Vmn1r9	-0.747593399057392	0.148708629736412	ENSMUSG00000091541
Gm17167	-0.150551452829871	0.714799375498101	ENSMUSG00000091542
Gm6548	0.274772546769189	0.616170847318417	ENSMUSG00000091549
Gm14569	0.97237924219625	0.416037481610675	ENSMUSG00000091556
Gm17227	-0.757277822512074	0.0130359567984599	ENSMUSG00000091558
Gm6665	-0.789677832654445	0.448544799888115	ENSMUSG00000091561
Gm7707	-0.317235376767885	0.575857851263578	ENSMUSG00000091570
Vmn2r3	-0.0482151604162924	0.899727416741639	ENSMUSG00000091572
2010016I18Rik	-0.597263236161764	0.0188541411109678	ENSMUSG00000091575
Gm6211	-0.641803334604052	0.00753393029701972	ENSMUSG00000091577
Gm17033	-0.370413440369818	0.454306273140462	ENSMUSG00000091583
Cyp4f17	-0.619226559154008	0.0739043642252725	ENSMUSG00000091586
Gm17191	-0.930470700064232	0.300566009208283	ENSMUSG00000091587
Gm17067	-0.746926135836988	0.414206081623889	ENSMUSG00000091594
Olfr93	-0.198261060145737	0.829300559053294	ENSMUSG00000091601
Gm17657	-0.527792804930412	0.341584956531234	ENSMUSG00000091614
H60c	-0.703194661589032	0.335100271085805	ENSMUSG00000091618
Vmn2r23	-0.398616141424201	0.257348614882795	ENSMUSG00000091620
Gm17092	-0.0070219562583238	0.989266577600521	ENSMUSG00000091623
Lsm5	-0.304001006292847	0.360808255803976	ENSMUSG00000091625
Vmn2r95	-0.794117661486278	0.0298425297506536	ENSMUSG00000091631
Vmn2r13	-0.141074946836848	0.846591224926067	ENSMUSG00000091635
C2cd4d	-0.423505148465717	0.694180848957882	ENSMUSG00000091648
Phf11b	0.245024043958815	0.781604332437188	ENSMUSG00000091649
Apol11a	-0.10485289643738	0.892291326860932	ENSMUSG00000091650
Vmn1r57	-1.41290562813174	0.0794329502856539	ENSMUSG00000091652
Gm8741	1.06149324552312	0.410001848078054	ENSMUSG00000091655
Gm17021	-0.755349895348672	0.696763139866331	ENSMUSG00000091661
Vmn2r105	-0.993149307538608	0.0514679561068032	ENSMUSG00000091670
Vmn2r96	-1.48291819138323	0.204210629932414	ENSMUSG00000091679
Apol11b	-0.382453831470086	0.456093337828694	ENSMUSG00000091694
Sec14l5	-0.595819339400312	0.078841315077354	ENSMUSG00000091712
Gm17230	-0.864511297228427	0.336948916221366	ENSMUSG00000091730
Vmn1r29	-0.347278484297699	0.568939344278811	ENSMUSG00000091734
Yy2	0.993004594738365	0.44548613055332	ENSMUSG00000091736
Gm3636	0.782533919581867	0.160074287080843	ENSMUSG00000091754
Zfp964	-0.206322830920262	0.334140160747674	ENSMUSG00000091764
Sco2	0.443912882008428	0.270628950279427	ENSMUSG00000091780
Gm17022	-0.766558926157422	0.0840538676654739	ENSMUSG00000091784
Vmn2r18	-0.286968042386692	0.636310538545844	ENSMUSG00000091794
Cox16	0.255329645052076	0.157241764573053	ENSMUSG00000091803
Vmn2r108	-0.651779764551425	0.0238977406391192	ENSMUSG00000091805
Inafm1	0.369168805089617	0.0538144744777661	ENSMUSG00000091811
Gm4707	-0.445094664804768	0.36422425338902	ENSMUSG00000091831
Gm8251	-0.799905146056626	0.0258923426753463	ENSMUSG00000091844
Vmn2r100	-0.233112300387603	0.865393158770234	ENSMUSG00000091859
Vmn2r17	-1.32225284853053	0.00679916920072788	ENSMUSG00000091879
Gm17146	-0.762361826521091	0.30846150577398	ENSMUSG00000091881
Ube2d2a	0.416995025163337	0.00403170888728632	ENSMUSG00000091896
Tnnc1	-1.2618993262639	0.157775982749445	ENSMUSG00000091898
1700099I09Rik	-0.395508995401237	0.700490272770489	ENSMUSG00000091906
Gm17231	-1.12081563361372	0.168875524498358	ENSMUSG00000091908
Vmn1r185	-0.577135981457257	0.213207813318508	ENSMUSG00000091924
Vmn2r52	-1.20761251967929	0.0424900583181723	ENSMUSG00000091930
Gon7	-0.613541907159959	0.00800128150653326	ENSMUSG00000091931
Gm7399	-1.12646147223054	0.131412217978232	ENSMUSG00000091941
Vmn2r114	-0.526849028144726	0.0757761297844384	ENSMUSG00000091945
6530401F13Rik	-0.0447267670708908	0.960918379661517	ENSMUSG00000091947
Olfr421-ps1	-0.823090563344933	0.218252397108543	ENSMUSG00000091950
Gm17709	-0.703112535502447	0.202168207016256	ENSMUSG00000091952
Rps2-ps10	0.982388295018478	0.0596139679986753	ENSMUSG00000091957
Vmn2r78	-0.385898543287325	0.574092751111245	ENSMUSG00000091962
Hspa1a	0.392482368949469	0.494487387769992	ENSMUSG00000091971
Olfr457	0.448189433436972	0.475236983102402	ENSMUSG00000091983
Gm17354	-0.0670583376405087	0.808638397826772	ENSMUSG00000091985
B930036N10Rik	0.122139572902049	0.863670415351155	ENSMUSG00000091993
E130317F20Rik	0.14772460811316	0.595848464227221	ENSMUSG00000091994
BC049352	0.459510233990138	0.559576747599302	ENSMUSG00000091996
Gm6611	-0.468944641255651	0.388624146096117	ENSMUSG00000091997
Eif1ad6	-0.315881492835584	0.921906117881497	ENSMUSG00000092019
Gm9027	-0.543251954267093	0.787550602123571	ENSMUSG00000092029
Vmn2r59	-0.512367021442314	0.0557549064977287	ENSMUSG00000092032
Peg10	0.824473791755358	0.000968202009115271	ENSMUSG00000092035
Esp6	-0.795610890527616	0.213855464701556	ENSMUSG00000092043
Vmn2r4	-0.484638988465796	0.281853648427493	ENSMUSG00000092049
Gm17229	-0.271329360079924	0.609147733064325	ENSMUSG00000092051
Bend4	0.381059391120639	0.075901351272657	ENSMUSG00000092060
Dynlt1a	-0.0732825255005669	0.847280561231664	ENSMUSG00000092074
Vmn2r16	-0.210834674291847	0.787965775319632	ENSMUSG00000092080
Gm6793	0.393862194266271	0.660235098375865	ENSMUSG00000092086
Gm3294	-0.348315655531279	0.592027024575309	ENSMUSG00000092090
Gm17039	-0.00371267742097928	0.995040286840524	ENSMUSG00000092103
Vmn2r113	-0.263279910931069	0.332939216110607	ENSMUSG00000092111
Fancf	0.513192692876013	0.0209087633007943	ENSMUSG00000092118
Vmn2r90	-0.763564342564345	0.0350389388296755	ENSMUSG00000092120
B930094E09Rik	-0.684243041686708	0.310184378779297	ENSMUSG00000092124
D030025P21Rik	0.464592156150255	0.681551434237824	ENSMUSG00000092130
Gm17089	-0.295247801570506	0.493499961940496	ENSMUSG00000092134
Vmn2r86	-0.654113302771175	0.0884003115433637	ENSMUSG00000092162
4833427F10Rik	-0.564619277101723	0.400771060045117	ENSMUSG00000092171
Gm45351	0.619477473407898	0.178627844103824	ENSMUSG00000092178
Gm20407	-0.301132915110924	0.669903466211611	ENSMUSG00000092182
4930515G01Rik	0.659782007775733	0.0552481689262544	ENSMUSG00000092183
Gm20457	0.758058124325486	0.0924275849130301	ENSMUSG00000092187
Gm20471	0.38554373831606	0.459586280734749	ENSMUSG00000092188
Gm20470	-1.51116856965188	0.223482281859753	ENSMUSG00000092190
Dnaaf4	2.22991006460514	0.0250518177726944	ENSMUSG00000092192
1110038B12Rik	0.00398904744811368	0.987916035240016	ENSMUSG00000092203
A930009A15Rik	0.0800300303823938	0.902864327635743	ENSMUSG00000092210
Slc22a13b	-0.3437578583845	0.656826300952396	ENSMUSG00000092212
Gm20521	2.64421112669165	0.17030245748118	ENSMUSG00000092232
Gm20403	1.02968946435295	0.162022195360767	ENSMUSG00000092233
Gm20522	0.195734609089892	0.723169362999649	ENSMUSG00000092241
Zfp963	-0.164755629910074	0.510392177304072	ENSMUSG00000092260
Gm20519	-0.709921265689053	0.286438855873584	ENSMUSG00000092261
Gm20540	-0.444447064418868	0.219650455203277	ENSMUSG00000092268
Neat1	-0.133061271437843	0.656116413584352	ENSMUSG00000092274
Gm20465	-0.768053139369792	0.043235564333118	ENSMUSG00000092275
Gm19684	-0.174057882749403	0.82572603334132	ENSMUSG00000092277
Gm8752	-0.840411433519373	0.761155764185873	ENSMUSG00000092278
Dtnbos	-0.759383469998038	0.104036864173657	ENSMUSG00000092286
Cdk3	-0.997502593178701	0.445796896938215	ENSMUSG00000092300
Prps1l1	-0.448438841703972	0.499416407029199	ENSMUSG00000092305
4930518C09Rik	-0.13091948190597	0.916286072659709	ENSMUSG00000092309
BB365896	-0.670408862986123	0.435916934256667	ENSMUSG00000092323
Gm18284	-0.753031798531946	0.553706380247396	ENSMUSG00000092325
Galnt2l	0.515805700960143	0.0360990956712103	ENSMUSG00000092329
Zfp977	0.571973208121399	0.482163426974066	ENSMUSG00000092335
Malat1	-0.029050102370789	0.901040886036421	ENSMUSG00000092341
Gm20503	1.46791397511191	0.506630373381347	ENSMUSG00000092345
Smim40	-0.301192827189105	0.559898760681368	ENSMUSG00000092349
Vmn1r-ps62	-1.58294926438961	0.0581195300369537	ENSMUSG00000092350
Gm20548	-0.503446221172192	0.472825789759707	ENSMUSG00000092354
Gm20476	-1.54903834273112	0.155080994811766	ENSMUSG00000092364
Gm20479	1.04475147267542	0.491466784176766	ENSMUSG00000092367
A930015D03Rik	1.1293530012425	0.265529972525591	ENSMUSG00000092368
Gm20511	-0.241000488701752	0.772708421058309	ENSMUSG00000092371
Gm20535	0.0339563023980164	0.956193498602583	ENSMUSG00000092373
Gm20546	-0.311901640183865	0.592570921305242	ENSMUSG00000092392
Gm20463	1.53648558070968	0.473404838596434	ENSMUSG00000092395
C130080G10Rik	-1.32300808346207	0.490283390307123	ENSMUSG00000092397
